timestamp,mode,style,decision_stage,action,reason,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,micro_signal,micro_confidence,large_trade_boost,large_trade_direction,large_trade_net_qty,entry_reason,price,rsi_14,stoch_k,stoch_d,ma_20,boll_upper,boll_lower,market_regime,is_consolidating,momentum_pct,volatility_pct,trend_strength,range_position,ma_distance,volume_ratio
2025-11-30T21:30:44.396103,MUP_DIRECTIONAL_LONG,direction_probe_long,Mup Bias Probe auto-long,LONG,Mup Bias Probe auto-long,1.064801787635521,2.662004469088802,0.5324008938177605,0.3,0.010889859417993725,3.2090517800735776e-07,,,False,,0.0,DIRECTION_PROBE,91828.55,50.0,50.0,50.0,91828.55,91828.55,91828.55,UNKNOWN,False,0.0,0.0,4.754049332707591e-16,,,
2025-11-30T21:30:44.396461,MDOWN_DIRECTIONAL_SHORT,direction_probe_short,Mdown Bias Probe auto-short,SHORT,Mdown Bias Probe auto-short,1.064801787635521,2.662004469088802,0.5324008938177605,0.3,0.010889859417993725,3.2090517800735776e-07,,,False,,0.0,DIRECTION_PROBE,91828.55,50.0,50.0,50.0,91828.55,91828.55,91828.55,UNKNOWN,False,0.0,0.0,4.754049332707591e-16,,,
2025-11-30T21:30:44.396956,M_AI_WHALE_HUNTER,ai_whale_hunter,M_AI_WHALE_HUNTER Error: unsupported operand type(s) for +: 'int' and 'NoneType',HOLD,M_AI_WHALE_HUNTER Error: unsupported operand type(s) for +: 'int' and 'NoneType',1.064801787635521,2.662004469088802,0.5324008938177605,0.3,0.010889859417993725,3.2090517800735776e-07,,,False,,0.0,,91828.55,50.0,50.0,50.0,91828.55,91828.55,91828.55,UNKNOWN,False,0.0,0.0,4.754049332707591e-16,,,
2025-11-30T21:30:45.409823,MUP_DIRECTIONAL_LONG,direction_probe_long,Direction probe already holding position,HOLD,Direction probe already holding position,1.3995237602236257,3.498809400559064,0.6997618801118128,0.3,0.010889859417993725,4.4600553215729243e-07,,,False,,0.0,,91828.55,50.0,50.0,50.0,91828.55,91828.55,91828.55,CONSOLIDATION,True,0.0,0.0,4.754049332707591e-16,,0.0,1.0
2025-11-30T21:30:45.410265,MDOWN_DIRECTIONAL_SHORT,direction_probe_short,Direction probe already holding position,HOLD,Direction probe already holding position,1.3995237602236257,3.498809400559064,0.6997618801118128,0.3,0.010889859417993725,4.4600553215729243e-07,,,False,,0.0,,91828.55,50.0,50.0,50.0,91828.55,91828.55,91828.55,CONSOLIDATION,True,0.0,0.0,4.754049332707591e-16,,0.0,1.0
2025-11-30T21:30:45.410739,M_AI_WHALE_HUNTER,ai_whale_hunter,M_AI_WHALE_HUNTER Error: unsupported operand type(s) for +: 'int' and 'NoneType',HOLD,M_AI_WHALE_HUNTER Error: unsupported operand type(s) for +: 'int' and 'NoneType',1.3995237602236257,3.498809400559064,0.6997618801118128,0.3,0.010889859417993725,4.4600553215729243e-07,,,False,,0.0,,91828.55,50.0,50.0,50.0,91828.55,91828.55,91828.55,CONSOLIDATION,True,0.0,0.0,4.754049332707591e-16,,0.0,1.0
2025-11-30T21:30:46.417458,MUP_DIRECTIONAL_LONG,direction_probe_long,Direction probe already holding position,HOLD,Direction probe already holding position,1.4098565190268246,3.5246412975670616,0.7049282595134123,0.3,0.010889859417993725,4.475194935549167e-07,,,False,,0.0,,91828.55,50.0,50.0,50.0,91828.55,91828.55,91828.55,CONSOLIDATION,True,0.0,0.0,4.754049332707591e-16,,0.0,0.0
2025-11-30T21:30:46.417719,MDOWN_DIRECTIONAL_SHORT,direction_probe_short,Direction probe already holding position,HOLD,Direction probe already holding position,1.4098565190268246,3.5246412975670616,0.7049282595134123,0.3,0.010889859417993725,4.475194935549167e-07,,,False,,0.0,,91828.55,50.0,50.0,50.0,91828.55,91828.55,91828.55,CONSOLIDATION,True,0.0,0.0,4.754049332707591e-16,,0.0,0.0
2025-11-30T21:30:46.418319,M_AI_WHALE_HUNTER,ai_whale_hunter,M_AI_WHALE_HUNTER Error: unsupported operand type(s) for +: 'int' and 'NoneType',HOLD,M_AI_WHALE_HUNTER Error: unsupported operand type(s) for +: 'int' and 'NoneType',1.4098565190268246,3.5246412975670616,0.7049282595134123,0.3,0.010889859417993725,4.475194935549167e-07,,,False,,0.0,,91828.55,50.0,50.0,50.0,91828.55,91828.55,91828.55,CONSOLIDATION,True,0.0,0.0,4.754049332707591e-16,,0.0,0.0
2025-11-30T21:30:47.425456,MUP_DIRECTIONAL_LONG,direction_probe_long,Direction probe already holding position,HOLD,Direction probe already holding position,1.9527605550634783,-4.881901387658695,-0.9763802775317392,0.3,0.010890144037539292,-5.436435898431353e-07,,,False,,0.0,,91826.15,50.0,50.0,50.0,91826.15,91826.15,91826.15,CONSOLIDATION,True,-0.0026135662601758725,2.796541323647365e-05,3.16944905745626e-16,,0.0,0.0
2025-11-30T21:30:47.425780,MDOWN_DIRECTIONAL_SHORT,direction_probe_short,Direction probe already holding position,HOLD,Direction probe already holding position,1.9527605550634783,-4.881901387658695,-0.9763802775317392,0.3,0.010890144037539292,-5.436435898431353e-07,,,False,,0.0,,91826.15,50.0,50.0,50.0,91826.15,91826.15,91826.15,CONSOLIDATION,True,-0.0026135662601758725,2.796541323647365e-05,3.16944905745626e-16,,0.0,0.0
2025-11-30T21:30:47.426058,M_AI_WHALE_HUNTER,ai_whale_hunter,M_AI_WHALE_HUNTER Error: unsupported operand type(s) for +: 'int' and 'NoneType',HOLD,M_AI_WHALE_HUNTER Error: unsupported operand type(s) for +: 'int' and 'NoneType',1.9527605550634783,-4.881901387658695,-0.9763802775317392,0.3,0.010890144037539292,-5.436435898431353e-07,,,False,,0.0,,91826.15,50.0,50.0,50.0,91826.15,91826.15,91826.15,CONSOLIDATION,True,-0.0026135662601758725,2.796541323647365e-05,3.16944905745626e-16,,0.0,0.0
2025-11-30T21:30:48.440275,MUP_DIRECTIONAL_LONG,direction_probe_long,Direction probe already holding position,HOLD,Direction probe already holding position,1.9283880734548804,-4.8209701836372005,-0.9641940367274402,0.3,0.010889894994821394,-5.215844319515371e-07,,,False,,0.0,,91828.25,50.0,50.0,50.0,91828.25,91828.25,91828.25,CONSOLIDATION,True,-0.0003266957825239649,8.190688568448594e-05,0.0,,0.0,0.0
2025-11-30T21:30:48.440608,MDOWN_DIRECTIONAL_SHORT,direction_probe_short,Direction probe already holding position,HOLD,Direction probe already holding position,1.9283880734548804,-4.8209701836372005,-0.9641940367274402,0.3,0.010889894994821394,-5.215844319515371e-07,,,False,,0.0,,91828.25,50.0,50.0,50.0,91828.25,91828.25,91828.25,CONSOLIDATION,True,-0.0003266957825239649,8.190688568448594e-05,0.0,,0.0,0.0
2025-11-30T21:30:48.441357,M_AI_WHALE_HUNTER,ai_whale_hunter,M_AI_WHALE_HUNTER Error: unsupported operand type(s) for +: 'int' and 'NoneType',HOLD,M_AI_WHALE_HUNTER Error: unsupported operand type(s) for +: 'int' and 'NoneType',1.9283880734548804,-4.8209701836372005,-0.9641940367274402,0.3,0.010889894994821394,-5.215844319515371e-07,,,False,,0.0,,91828.25,50.0,50.0,50.0,91828.25,91828.25,91828.25,CONSOLIDATION,True,-0.0003266957825239649,8.190688568448594e-05,0.0,,0.0,0.0
