timestamp,event_type,current_dir,potential_dir,net_qty,total_qty,dominance,obi,price,prediction_prob,is_high_impact,ma_20,rsi_14,stoch_k,stoch_d,boll_upper,boll_lower,price_change_since_last_flip
2025-11-30T01:45:03.884502,DECAY,,SHORT,-0.6070,8.7050,0.0697,0.7452,90531.95,0.00,False,90531.95,50.00,50.00,50.00,90531.95,90531.95,0.0000
2025-11-30T01:47:10.964173,PREDICTION,,SHORT,-10.9440,10.9440,1.0000,-0.4134,90513.35,1.00,True,90513.35,50.00,50.00,50.00,90513.35,90513.35,0.0000
2025-11-30T01:47:35.030148,MONITOR,SHORT,SHORT,-19.4500,19.4500,1.0000,-0.5229,90499.80,0.00,False,90500.04,0.00,50.00,50.00,90500.15,90499.93,-0.0150
2025-11-30T01:47:38.082388,MONITOR,SHORT,SHORT,-18.7470,18.7470,1.0000,0.0032,90493.35,0.00,False,90493.35,50.00,50.00,50.00,90493.35,90493.35,-0.0221
2025-11-30T01:47:39.172755,MONITOR,SHORT,SHORT,-16.5420,20.9520,0.7895,-0.1446,90493.35,0.00,False,90493.35,50.00,50.00,50.00,90493.35,90493.35,-0.0221
2025-11-30T01:47:48.953351,MONITOR,SHORT,SHORT,-16.3580,20.7680,0.7877,-0.3942,90479.05,0.00,False,90479.05,50.00,50.00,50.00,90479.05,90479.05,-0.0379
2025-11-30T01:47:53.211798,MONITOR,SHORT,SHORT,-19.5150,23.9250,0.8157,-0.2594,90479.05,0.00,False,90479.05,50.00,50.00,50.00,90479.05,90479.05,-0.0379
2025-11-30T01:47:58.372524,DECAY,SHORT,SHORT,-14.7160,28.7240,0.5123,-0.1649,90488.00,0.00,False,90483.82,100.00,0.00,0.00,90485.92,90481.71,-0.0280
2025-11-30T01:47:58.460961,DECAY,SHORT,SHORT,-12.5220,30.9180,0.4050,0.9768,90494.05,0.00,False,90494.05,100.00,0.00,0.00,90494.05,90494.05,-0.0213
2025-11-30T01:47:58.919380,DECAY,SHORT,SHORT,-14.0800,32.4760,0.4336,0.4259,90497.05,0.00,False,90497.05,50.00,50.00,50.00,90497.05,90497.05,-0.0180
2025-11-30T01:47:59.321622,DECAY,SHORT,SHORT,-15.9190,34.3150,0.4639,0.2872,90497.05,0.00,False,90497.05,50.00,50.00,50.00,90497.05,90497.05,-0.0180
2025-11-30T01:48:00.227568,DECAY,SHORT,SHORT,-14.2760,35.9580,0.3970,0.7365,90497.05,0.00,False,90497.05,50.00,50.00,50.00,90497.05,90497.05,-0.0180
2025-11-30T01:48:05.506526,DECAY,SHORT,SHORT,-3.6020,25.2840,0.1425,-0.4691,90513.95,0.00,False,90513.95,50.00,50.00,50.00,90513.95,90513.95,0.0007
2025-11-30T01:48:06.633511,DECAY,SHORT,SHORT,-5.6020,27.2840,0.2053,-0.8925,90513.95,0.00,False,90513.95,50.00,50.00,50.00,90513.95,90513.95,0.0007
2025-11-30T01:48:15.775194,DECAY,SHORT,SHORT,-8.6600,25.9320,0.3340,-0.8409,90482.45,0.00,False,90482.45,50.00,50.00,50.00,90482.45,90482.45,-0.0341
2025-11-30T01:48:22.437930,DECAY,SHORT,SHORT,-6.1120,23.3840,0.2614,-0.7466,90467.05,0.00,False,90469.24,0.00,0.00,0.00,90472.52,90465.97,-0.0512
2025-11-30T01:48:22.668758,DECAY,SHORT,SHORT,-8.1120,25.3840,0.3196,0.1781,90467.05,0.00,False,90467.05,50.00,50.00,50.00,90467.05,90467.05,-0.0512
2025-11-30T01:48:26.543986,DECAY,SHORT,SHORT,-6.3740,23.6460,0.2696,-0.2959,90466.25,0.00,False,90466.25,50.00,50.00,50.00,90466.25,90466.25,-0.0520
2025-11-30T01:48:26.844933,DECAY,SHORT,SHORT,-2.4130,27.6070,0.0874,0.4220,90466.25,0.00,False,90466.25,50.00,50.00,50.00,90466.25,90466.25,-0.0520
2025-11-30T01:48:29.747565,DECAY,SHORT,SHORT,-8.2150,19.4230,0.4230,-0.1049,90466.25,0.00,False,90466.25,50.00,50.00,50.00,90466.25,90466.25,-0.0520
2025-11-30T01:48:37.058172,DECAY,SHORT,SHORT,-7.9540,15.8760,0.5010,-0.4365,90466.25,0.00,False,90466.25,50.00,50.00,50.00,90466.25,90466.25,-0.0520
2025-11-30T01:48:39.342294,DECAY,SHORT,SHORT,-5.7400,18.0900,0.3173,0.4378,90468.55,0.00,False,90467.22,100.00,50.00,50.00,90469.10,90465.34,-0.0495
2025-11-30T01:48:54.409063,DECAY,SHORT,SHORT,-2.6600,15.0100,0.1772,-0.0340,90466.25,0.00,False,90467.16,3.01,100.00,100.00,90469.90,90464.43,-0.0520
2025-11-30T01:48:59.324785,DECAY,SHORT,SHORT,-7.0540,11.4820,0.6144,-0.8232,90460.45,0.00,False,90460.45,50.00,50.00,50.00,90460.45,90460.45,-0.0584
2025-11-30T01:49:05.791977,DECAY,SHORT,SHORT,-3.7430,10.3810,0.3606,-0.6909,90460.35,0.00,False,90460.35,50.00,50.00,50.00,90460.35,90460.35,-0.0586
