timestamp,mode,decision_stage,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,notes
2025-11-17T21:19:29.195146,M0_ULTRA_SAFE,"Large trade detected, waiting: 30s",1.7135830072666294,-4.283957518166574,-0.8567915036333147,0.3,0.010534837917965096,-3.9205021966224447e-07,HOLD
2025-11-17T21:19:29.195314,M1_SAFE_PRIME,Trend Sniper waiting for directional edge,1.7135830072666294,-4.283957518166574,-0.8567915036333147,0.3,0.010534837917965096,-3.9205021966224447e-07,HOLD
2025-11-17T21:19:29.195377,M2_NORMAL_PRIME,Scalper waiting for micro impulse,1.7135830072666294,-4.283957518166574,-0.8567915036333147,0.3,0.010534837917965096,-3.9205021966224447e-07,HOLD
2025-11-17T21:19:29.195437,M5_ULTRA_AGGRESSIVE_PRIME,Reversion waiting for wide range,1.7135830072666294,-4.283957518166574,-0.8567915036333147,0.3,0.010534837917965096,-3.9205021966224447e-07,HOLD
2025-11-17T21:19:29.195502,M6_SIGNAL_SANDBOX,"Large trade detected, waiting: 30s",1.7135830072666294,-4.283957518166574,-0.8567915036333147,0.3,0.010534837917965096,-3.9205021966224447e-07,HOLD
2025-11-17T21:19:29.195606,M7_BREAKOUT_SNIPER,M7 Breakout: No clear breakout,1.7135830072666294,-4.283957518166574,-0.8567915036333147,0.3,0.010534837917965096,-3.9205021966224447e-07,HOLD
2025-11-17T21:19:29.195724,M8_VOLUME_SNIPER,M8 Volume: No volume variation,1.7135830072666294,-4.283957518166574,-0.8567915036333147,0.3,0.010534837917965096,-3.9205021966224447e-07,HOLD
2025-11-17T21:19:29.195807,M9_VOLATILITY_SNIPER,M9 Volatility: ATR 0.0000% < threshold 0.006%,1.7135830072666294,-4.283957518166574,-0.8567915036333147,0.3,0.010534837917965096,-3.9205021966224447e-07,HOLD
2025-11-17T21:19:34.201420,M0_ULTRA_SAFE,"Large trade detected, waiting: 27s",0.5082508250825083,-1.2706270627062708,-0.25412541254125415,0.3,0.010536780475268738,-1.424004828559214e-07,HOLD
2025-11-17T21:19:34.201766,M1_SAFE_PRIME,Trend Sniper waiting for directional edge,0.5082508250825083,-1.2706270627062708,-0.25412541254125415,0.3,0.010536780475268738,-1.424004828559214e-07,HOLD
2025-11-17T21:19:34.202267,M2_NORMAL_PRIME,"Large trade detected, waiting: 27s",0.5082508250825083,-1.2706270627062708,-0.25412541254125415,0.3,0.010536780475268738,-1.424004828559214e-07,HOLD
2025-11-17T21:19:34.202441,M5_ULTRA_AGGRESSIVE_PRIME,Reversion waiting for wide range,0.5082508250825083,-1.2706270627062708,-0.25412541254125415,0.3,0.010536780475268738,-1.424004828559214e-07,HOLD
2025-11-17T21:19:34.202523,M6_SIGNAL_SANDBOX,"Large trade detected, waiting: 27s",0.5082508250825083,-1.2706270627062708,-0.25412541254125415,0.3,0.010536780475268738,-1.424004828559214e-07,HOLD
2025-11-17T21:19:34.202609,M7_BREAKOUT_SNIPER,M7 Breakout: No clear breakout,0.5082508250825083,-1.2706270627062708,-0.25412541254125415,0.3,0.010536780475268738,-1.424004828559214e-07,HOLD
2025-11-17T21:19:34.202802,M8_VOLUME_SNIPER,M8 Volume: Volume below threshold,0.5082508250825083,-1.2706270627062708,-0.25412541254125415,0.3,0.010536780475268738,-1.424004828559214e-07,HOLD
