timestamp,event_type,current_dir,potential_dir,net_qty,total_qty,dominance,obi,price,prediction_prob,is_high_impact,ma_20,rsi_14,stoch_k,stoch_d,boll_upper,boll_lower,price_change_since_last_flip
2025-11-30T21:18:01.776362,PREDICTION,,LONG,18.5880,31.9580,0.5816,-0.1693,91471.60,0.55,True,91468.31,100.00,50.00,50.00,91470.06,91466.56,0.0000
2025-11-30T21:18:05.524205,PREDICTION,,LONG,19.7330,33.1030,0.5961,-0.8140,91475.95,0.55,True,91475.95,50.00,50.00,50.00,91475.95,91475.95,0.0048
2025-11-30T21:18:08.521706,PREDICTION,,LONG,18.5330,34.3030,0.5403,-0.8820,91475.95,0.55,True,91475.95,50.00,50.00,50.00,91475.95,91475.95,0.0048
2025-11-30T21:18:11.144245,PREDICTION,,LONG,17.5330,35.3030,0.4966,-0.5096,91471.55,0.55,True,91471.55,50.00,50.00,50.00,91471.55,91471.55,-0.0048
2025-11-30T21:18:11.435062,PREDICTION,,LONG,18.8990,36.6690,0.5154,-0.3203,91471.55,0.55,True,91471.55,50.00,50.00,50.00,91471.55,91471.55,-0.0048
2025-11-30T21:18:14.321825,PREDICTION,,LONG,24.5730,42.3430,0.5803,0.0861,91550.05,0.55,True,91494.48,100.00,50.00,50.00,91560.31,91428.64,0.0810
2025-11-30T21:18:14.326536,PREDICTION,,LONG,25.6080,43.3780,0.5903,0.0861,91550.05,0.55,True,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.329490,PREDICTION,,LONG,28.8960,46.6660,0.6192,0.0861,91550.05,0.55,True,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.332451,PREDICTION,,LONG,29.9980,47.7680,0.6280,0.0861,91550.05,0.55,True,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.334839,PREDICTION,,LONG,33.2860,51.0560,0.6520,0.0861,91550.05,0.55,True,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.342218,PREDICTION,,LONG,35.2860,53.0560,0.6651,0.0861,91550.05,0.55,True,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.344278,PREDICTION,,LONG,38.6280,56.3980,0.6849,0.0861,91550.05,0.55,True,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.346642,PREDICTION,,LONG,42.4590,60.2290,0.7050,0.0861,91550.05,0.55,True,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.348513,PREDICTION,,LONG,49.7030,67.4730,0.7366,0.0861,91550.05,0.55,True,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.351061,PREDICTION,,LONG,51.0370,68.8070,0.7417,0.0861,91550.05,0.55,True,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.353100,PREDICTION,,LONG,54.3370,72.1070,0.7536,0.0861,91550.05,0.55,True,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.355349,MONITOR,LONG,LONG,55.7680,73.5380,0.7584,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.357387,MONITOR,LONG,LONG,59.0840,76.8540,0.7688,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.359506,MONITOR,LONG,LONG,60.8560,78.6260,0.7740,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.361272,MONITOR,LONG,LONG,64.1450,81.9150,0.7831,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.363591,MONITOR,LONG,LONG,65.3280,83.0980,0.7862,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.365480,MONITOR,LONG,LONG,68.6120,86.3820,0.7943,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.367590,MONITOR,LONG,LONG,69.7630,87.5330,0.7970,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.369370,MONITOR,LONG,LONG,71.9060,89.6760,0.8018,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.371340,MONITOR,LONG,LONG,75.2900,93.0600,0.8090,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.373138,MONITOR,LONG,LONG,85.8830,103.6530,0.8286,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.375099,MONITOR,LONG,LONG,87.3900,105.1600,0.8310,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.377637,MONITOR,LONG,LONG,89.5500,107.3200,0.8344,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.379685,MONITOR,LONG,LONG,91.0670,108.8370,0.8367,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.381390,MONITOR,LONG,LONG,92.2470,110.0170,0.8385,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.383012,MONITOR,LONG,LONG,95.6060,113.3760,0.8433,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.385202,MONITOR,LONG,LONG,96.8280,114.5980,0.8449,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.387128,MONITOR,LONG,LONG,98.7560,116.5260,0.8475,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.389346,MONITOR,LONG,LONG,102.2040,119.9740,0.8519,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.391519,MONITOR,LONG,LONG,103.7060,121.4760,0.8537,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.393512,MONITOR,LONG,LONG,104.8490,122.6190,0.8551,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.395292,MONITOR,LONG,LONG,106.3510,124.1210,0.8568,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.397475,MONITOR,LONG,LONG,109.6350,127.4050,0.8605,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.399779,MONITOR,LONG,LONG,110.8100,128.5800,0.8618,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
2025-11-30T21:18:14.401414,MONITOR,LONG,LONG,114.0940,131.8640,0.8652,0.0861,91550.05,0.00,False,91550.05,100.00,0.00,0.00,91550.05,91550.05,0.0000
