timestamp,mode,style,decision_stage,action,reason,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,micro_signal,micro_confidence,large_trade_boost,large_trade_direction,large_trade_net_qty,entry_reason,price,rsi_14,stoch_k,stoch_d,ma_20,boll_upper,boll_lower,market_regime,is_consolidating,momentum_pct,volatility_pct,trend_strength,range_position,ma_distance,volume_ratio
2025-11-30T01:49:13.821843,M0_ULTRA_SAFE,baseline,Sniper momentum not ready,HOLD,Sniper momentum not ready,1.8821837112130968,4.705459278032742,0.9410918556065484,0.3,0.011053723862040767,5.300170315303464e-07,,,False,,0.0,,90467.25,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-30T01:49:13.822121,M1_SAFE_PRIME,trend,Trend Sniper active in all market conditions,HOLD,Trend Sniper active in all market conditions,1.8821837112130968,4.705459278032742,0.9410918556065484,0.3,0.011053723862040767,5.300170315303464e-07,,,False,,0.0,,90467.25,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-30T01:49:13.822571,M2_NORMAL_PRIME,scalper,Scalper Sniper active in all market conditions,HOLD,Scalper Sniper active in all market conditions,1.8821837112130968,4.705459278032742,0.9410918556065484,0.3,0.011053723862040767,5.300170315303464e-07,,,False,,0.0,,90467.25,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-30T01:49:13.822707,M_FISH_MARKET_MAKER,reversion,M🐟 Dead Market Grid waiting for range info,HOLD,M🐟 Dead Market Grid waiting for range info,1.8821837112130968,4.705459278032742,0.9410918556065484,0.3,0.011053723862040767,5.300170315303464e-07,,,False,,0.0,,90467.25,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-30T01:49:13.822873,M6_SIGNAL_SANDBOX,sandbox,"[INVERTED] Hybrid LONG: FZ=4.71, Signal=1.88, OBI=0.9411 (Original: LONG) | Edge -0.07% | Micro 0.38",SHORT,"[INVERTED] Hybrid LONG: FZ=4.71, Signal=1.88, OBI=0.9411 (Original: LONG) | Edge -0.07% | Micro 0.38",1.8821837112130968,4.705459278032742,0.9410918556065484,0.3,0.011053723862040767,5.300170315303464e-07,NEUTRAL,0.3764367952443225,False,,0.0,,90467.25,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-30T01:49:13.823092,M7_BREAKOUT_SNIPER,breakout,Breakout Sniper active in all market conditions,HOLD,Breakout Sniper active in all market conditions,1.8821837112130968,4.705459278032742,0.9410918556065484,0.3,0.011053723862040767,5.300170315303464e-07,,,False,,0.0,,90467.25,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-30T01:49:13.823171,M8_VOLUME_SNIPER,volume,Volume Sniper active in all market conditions,HOLD,Volume Sniper active in all market conditions,1.8821837112130968,4.705459278032742,0.9410918556065484,0.3,0.011053723862040767,5.300170315303464e-07,,,False,,0.0,,90467.25,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-30T01:49:13.823244,M9_VOLATILITY_SNIPER,volatility,M9 Volatility: Not enough bars,HOLD,M9 Volatility: Not enough bars,1.8821837112130968,4.705459278032742,0.9410918556065484,0.3,0.011053723862040767,5.300170315303464e-07,,,False,,0.0,,90467.25,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-30T01:49:13.823325,M_WHALE_WATCHER,whale,M🐳 Volatility Hard Floor: ATR=0.0000% < 0.035% (Dead Market),HOLD,M🐳 Volatility Hard Floor: ATR=0.0000% < 0.035% (Dead Market),1.8821837112130968,4.705459278032742,0.9410918556065484,0.3,0.011053723862040767,5.300170315303464e-07,,,False,,0.0,,90467.25,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-30T01:49:13.823399,M_LP_WHALE_BURST,lp_whale_burst,M🥊 waiting for liquidation snapshot,HOLD,M🥊 waiting for liquidation snapshot,1.8821837112130968,4.705459278032742,0.9410918556065484,0.3,0.011053723862040767,5.300170315303464e-07,,,False,,0.0,,90467.25,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
