timestamp,event_type,current_dir,potential_dir,net_qty,total_qty,dominance,obi,price,prediction_prob,is_high_impact,ma_20,rsi_14,stoch_k,stoch_d,boll_upper,boll_lower,price_change_since_last_flip
2025-11-30T01:49:32.575502,DECAY,,LONG,0.2220,9.0360,0.0246,-0.6565,90491.35,0.00,False,90491.35,50.00,50.00,50.00,90491.35,90491.35,0.0000
2025-11-30T01:49:45.275694,DECAY,,SHORT,-0.7780,10.0360,0.0775,-0.5365,90484.05,0.00,False,90484.05,50.00,50.00,50.00,90484.05,90484.05,0.0000
2025-11-30T01:50:17.994731,PREDICTION,,SHORT,-12.1910,12.1910,1.0000,-0.6978,90429.60,1.00,True,90433.44,2.25,50.00,50.00,90443.18,90423.70,0.0000
2025-11-30T01:50:17.998841,MONITOR,SHORT,SHORT,-13.2880,13.2880,1.0000,-0.6978,90429.60,0.00,False,90433.44,2.25,50.00,50.00,90443.18,90423.70,0.0000
2025-11-30T01:50:18.001744,MONITOR,SHORT,SHORT,-14.3920,14.3920,1.0000,-0.6978,90429.60,0.00,False,90433.44,2.25,50.00,50.00,90443.18,90423.70,0.0000
2025-11-30T01:50:18.017808,MONITOR,SHORT,SHORT,-16.0380,16.0380,1.0000,-0.7572,90436.20,0.00,False,90434.54,63.64,19.99,42.34,90440.21,90428.88,0.0073
2025-11-30T01:50:19.491489,MONITOR,SHORT,SHORT,-17.5580,17.5580,1.0000,-0.4139,90422.55,0.00,False,90422.55,0.00,0.00,0.00,90422.55,90422.55,-0.0078
2025-11-30T01:50:19.888096,MONITOR,SHORT,SHORT,-25.7500,25.7500,1.0000,0.7255,90426.75,0.00,False,90426.76,1.07,0.00,0.00,90426.80,90426.72,-0.0032
2025-11-30T01:50:21.268074,MONITOR,SHORT,SHORT,-27.9340,27.9340,1.0000,-0.2365,90426.75,0.00,False,90426.75,50.00,50.00,50.00,90426.75,90426.75,-0.0032
2025-11-30T01:50:22.255146,MONITOR,SHORT,SHORT,-26.1680,29.7000,0.8811,0.4599,90431.85,0.00,False,90431.77,100.00,0.00,0.00,90432.26,90431.28,0.0025
2025-11-30T01:50:23.120289,MONITOR,SHORT,SHORT,-28.6070,32.1390,0.8901,0.8677,90432.25,0.00,False,90432.25,50.00,50.00,50.00,90432.25,90432.25,0.0029
2025-11-30T01:50:24.369709,MONITOR,SHORT,SHORT,-29.9230,33.4550,0.8944,0.5753,90432.25,0.00,False,90432.25,50.00,50.00,50.00,90432.25,90432.25,0.0029
2025-11-30T01:50:24.488416,MONITOR,SHORT,SHORT,-31.5390,35.0710,0.8993,0.4151,90432.25,0.00,False,90432.25,50.00,50.00,50.00,90432.25,90432.25,0.0029
2025-11-30T01:50:27.034912,MONITOR,SHORT,SHORT,-38.4080,41.9400,0.9158,0.5872,90435.10,0.00,False,90437.49,0.00,0.00,0.00,90439.12,90435.85,0.0061
2025-11-30T01:50:27.186968,MONITOR,SHORT,SHORT,-39.4750,43.0070,0.9179,0.3758,90432.45,0.00,False,90432.45,50.00,50.00,50.00,90432.45,90432.45,0.0032
2025-11-30T01:50:27.698454,MONITOR,SHORT,SHORT,-44.4930,48.0250,0.9265,-0.7890,90432.45,0.00,False,90432.45,50.00,50.00,50.00,90432.45,90432.45,0.0032
2025-11-30T01:50:28.586913,MONITOR,SHORT,SHORT,-40.0910,52.4270,0.7647,0.1885,90432.45,0.00,False,90432.45,50.00,50.00,50.00,90432.45,90432.45,0.0032
2025-11-30T01:50:32.754088,MONITOR,SHORT,SHORT,-38.3310,54.1870,0.7074,0.4729,90439.15,0.00,False,90439.15,50.00,50.00,50.00,90439.15,90439.15,0.0106
2025-11-30T01:50:33.622714,MONITOR,SHORT,SHORT,-40.5000,56.3560,0.7186,0.0735,90439.15,0.00,False,90439.15,50.00,50.00,50.00,90439.15,90439.15,0.0106
2025-11-30T01:50:33.973706,MONITOR,SHORT,SHORT,-42.6690,58.5250,0.7291,-0.4072,90439.15,0.00,False,90439.15,50.00,50.00,50.00,90439.15,90439.15,0.0106
2025-11-30T01:50:36.708271,MONITOR,SHORT,SHORT,-45.2330,61.0890,0.7404,-0.7461,90433.75,0.00,False,90433.75,0.00,0.00,0.00,90433.75,90433.75,0.0046
2025-11-30T01:50:37.642036,MONITOR,SHORT,SHORT,-47.9550,63.8110,0.7515,-0.6143,90420.00,0.00,False,90421.28,0.00,0.00,0.00,90423.80,90418.76,-0.0106
2025-11-30T01:50:37.656196,MONITOR,SHORT,SHORT,-51.1030,66.9590,0.7632,-0.9180,90418.35,0.00,False,90418.35,0.00,0.00,0.00,90418.35,90418.35,-0.0124
2025-11-30T01:50:40.069197,MONITOR,SHORT,SHORT,-49.3510,68.7110,0.7182,0.5788,90423.95,0.00,False,90423.95,100.00,0.00,0.00,90423.95,90423.95,-0.0062
2025-11-30T01:50:43.962569,MONITOR,SHORT,SHORT,-53.5280,72.8880,0.7344,0.8039,90423.95,0.00,False,90423.95,59.16,0.00,0.00,90423.95,90423.95,-0.0062
2025-11-30T01:50:45.217293,MONITOR,SHORT,SHORT,-54.5280,73.8880,0.7380,0.3866,90433.85,0.00,False,90433.85,100.00,0.00,0.00,90433.85,90433.85,0.0047
2025-11-30T01:50:56.734883,DECAY,SHORT,SHORT,-8.9580,54.9060,0.1632,-0.4324,90436.25,0.00,False,90436.25,100.00,0.00,0.00,90436.25,90436.25,0.0074
2025-11-30T01:50:56.746350,DECAY,SHORT,SHORT,-7.5820,56.2820,0.1347,0.9877,90438.55,0.00,False,90437.76,100.00,0.00,0.00,90438.75,90436.77,0.0099
2025-11-30T01:50:56.752462,DECAY,SHORT,SHORT,-4.7130,59.1510,0.0797,0.9877,90439.15,0.00,False,90439.15,100.00,0.00,0.00,90439.15,90439.15,0.0106
2025-11-30T01:50:57.028859,DECAY,SHORT,SHORT,-5.7170,60.1550,0.0950,0.1328,90439.95,0.00,False,90439.95,50.00,50.00,50.00,90439.95,90439.95,0.0114
2025-11-30T01:51:00.949063,DECAY,SHORT,LONG,1.6810,43.9530,0.0382,-0.8782,90435.15,0.00,False,90435.64,0.00,0.00,0.00,90436.68,90434.59,0.0061
2025-11-30T01:51:06.904861,DECAY,SHORT,LONG,4.3230,37.7910,0.1144,0.3519,90435.05,0.00,False,90435.05,50.00,50.00,50.00,90435.05,90435.05,0.0060
2025-11-30T01:51:13.586601,DECAY,SHORT,LONG,9.4610,31.1890,0.3033,0.5893,90445.15,0.00,False,90445.06,100.00,0.00,0.00,90445.19,90444.92,0.0172
2025-11-30T01:51:20.234565,PREDICTION,SHORT,LONG,16.8250,26.1410,0.6436,0.6864,90459.95,0.75,True,90459.95,50.00,50.00,50.00,90459.95,90459.95,0.0336
2025-11-30T01:51:21.102676,PREDICTION,SHORT,LONG,17.8730,27.1890,0.6574,0.5743,90459.95,0.75,True,90459.95,50.00,50.00,50.00,90459.95,90459.95,0.0000
2025-11-30T01:51:44.004154,PREDICTION,SHORT,LONG,10.7090,10.7090,1.0000,0.5120,90462.45,1.00,True,90462.39,100.00,0.00,0.00,90462.58,90462.20,0.0028
2025-11-30T01:51:54.015551,MONITOR,LONG,LONG,6.8500,10.1560,0.6745,-0.6544,90467.95,0.00,False,90467.95,50.00,50.00,50.00,90467.95,90467.95,0.0061
2025-11-30T01:51:55.442980,DECAY,LONG,LONG,4.5150,12.4910,0.3615,-0.2172,90464.55,0.00,False,90467.75,0.00,50.00,50.00,90469.27,90466.23,0.0023
2025-11-30T01:52:00.587882,DECAY,LONG,LONG,5.6060,13.5820,0.4128,0.9308,90468.30,0.00,False,90468.01,71.86,0.00,0.00,90468.33,90467.70,0.0065
2025-11-30T01:52:10.341870,DECAY,LONG,LONG,8.6040,16.5800,0.5189,-0.0474,90499.05,0.00,False,90497.72,100.00,50.00,50.00,90498.35,90497.09,0.0405
2025-11-30T01:52:11.359097,DECAY,LONG,LONG,7.5980,17.5860,0.4320,-0.2357,90499.15,0.00,False,90499.24,0.00,0.00,0.00,90499.30,90499.17,0.0406
2025-11-30T01:52:11.386875,DECAY,LONG,LONG,5.1120,20.0720,0.2547,-0.2357,90498.45,0.00,False,90498.45,0.00,0.00,0.00,90498.45,90498.45,0.0398
2025-11-30T01:52:23.503731,DECAY,LONG,SHORT,-5.0370,13.2150,0.3812,-0.3704,90497.65,0.00,False,90497.67,0.00,0.00,0.00,90497.74,90497.59,0.0389
2025-11-30T01:52:23.904849,PREDICTION,LONG,SHORT,-6.6300,14.8080,0.4477,-0.8579,90496.85,0.50,True,90496.85,0.00,0.00,0.00,90496.85,90496.85,0.0380
2025-11-30T01:52:31.910542,PREDICTION,LONG,SHORT,-5.7210,11.7170,0.4883,-0.7906,90483.65,0.50,True,90483.65,50.00,50.00,50.00,90483.65,90483.65,0.0234
2025-11-30T01:52:39.458350,PREDICTION,LONG,SHORT,-6.8840,12.8800,0.5345,-0.2352,90492.85,0.50,True,90493.30,0.00,50.00,50.00,90493.60,90493.01,0.0102
2025-11-30T01:54:09.087279,PREDICTION,LONG,SHORT,-8.6400,14.0240,0.6161,-0.7803,90484.30,0.50,True,90485.74,13.21,50.00,50.00,90488.37,90483.10,-0.0094
2025-11-30T01:54:15.074965,PREDICTION,LONG,SHORT,-10.8700,14.1740,0.7669,-0.9104,90469.35,0.75,True,90469.35,0.00,0.00,0.00,90469.35,90469.35,-0.0165
2025-11-30T01:54:16.789360,MONITOR,SHORT,SHORT,-15.6660,18.9700,0.8258,-0.6945,90456.15,0.00,False,90461.57,0.00,50.00,50.00,90468.68,90454.46,-0.0146
2025-11-30T01:54:16.794226,MONITOR,SHORT,SHORT,-16.8420,20.1460,0.8360,-0.6945,90456.15,0.00,False,90461.57,0.00,50.00,50.00,90468.68,90454.46,-0.0146
2025-11-30T01:54:17.990281,MONITOR,SHORT,SHORT,-26.4940,26.4940,1.0000,0.2759,90453.75,0.00,False,90453.75,0.00,0.00,0.00,90453.75,90453.75,-0.0172
2025-11-30T01:54:18.825145,MONITOR,SHORT,SHORT,-27.6720,27.6720,1.0000,-0.6745,90450.05,0.00,False,90450.05,50.00,50.00,50.00,90450.05,90450.05,-0.0213
2025-11-30T01:54:20.929846,MONITOR,SHORT,SHORT,-29.0330,29.0330,1.0000,-0.9027,90447.60,0.00,False,90448.75,0.00,0.00,0.00,90450.12,90447.37,-0.0240
2025-11-30T01:54:21.521493,MONITOR,SHORT,SHORT,-28.0310,30.0350,0.9333,-0.2285,90443.15,0.00,False,90443.15,50.00,50.00,50.00,90443.15,90443.15,-0.0290
2025-11-30T01:54:32.659559,DECAY,SHORT,SHORT,-13.5570,41.8710,0.3238,-0.5574,90438.75,0.00,False,90438.44,100.00,0.00,0.00,90439.74,90437.14,-0.0338
2025-11-30T01:54:37.773851,DECAY,SHORT,SHORT,-14.5480,42.8620,0.3394,-0.1159,90440.65,0.00,False,90440.65,50.00,50.00,50.00,90440.65,90440.65,-0.0317
2025-11-30T01:54:39.286306,DECAY,SHORT,SHORT,-6.5790,34.8930,0.1885,0.2870,90440.65,0.00,False,90440.65,50.00,50.00,50.00,90440.65,90440.65,-0.0317
2025-11-30T01:54:45.002904,DECAY,SHORT,SHORT,-8.8730,37.1870,0.2386,0.7392,90440.65,0.00,False,90440.65,50.00,50.00,50.00,90440.65,90440.65,-0.0317
2025-11-30T01:54:55.890932,DECAY,SHORT,LONG,6.1670,20.1430,0.3062,0.2651,90452.05,0.00,False,90452.05,50.00,50.00,50.00,90452.05,90452.05,-0.0191
2025-11-30T01:55:01.296396,DECAY,SHORT,LONG,7.3500,21.3260,0.3446,0.5490,90447.25,0.00,False,90447.25,50.00,50.00,50.00,90447.25,90447.25,-0.0244
2025-11-30T01:55:10.275459,MONITOR,SHORT,SHORT,-10.7240,13.0900,0.8193,0.8440,90446.55,0.00,False,90451.08,0.00,50.00,50.00,90454.48,90447.68,-0.0252
2025-11-30T01:55:10.380087,MONITOR,SHORT,SHORT,-29.4000,31.7660,0.9255,0.1534,90438.50,0.00,False,90440.01,0.00,0.00,0.00,90443.04,90436.99,-0.0341
2025-11-30T01:55:11.523141,MONITOR,SHORT,SHORT,-27.4610,33.7050,0.8147,-0.5472,90416.25,0.00,False,90413.59,100.00,50.00,50.00,90414.84,90412.34,-0.0587
2025-11-30T01:55:11.608474,MONITOR,SHORT,SHORT,-24.2230,36.9430,0.6557,0.6051,90416.15,0.00,False,90416.15,95.73,0.00,0.00,90416.15,90416.15,-0.0588
2025-11-30T01:55:12.116652,MONITOR,SHORT,SHORT,-25.6730,38.3930,0.6687,-0.6063,90415.45,0.00,False,90416.01,0.00,50.00,50.00,90416.49,90415.54,-0.0596
2025-11-30T01:55:13.340031,MONITOR,SHORT,SHORT,-29.0080,41.7280,0.6952,-0.9547,90408.95,0.00,False,90408.95,50.00,50.00,50.00,90408.95,90408.95,-0.0668
2025-11-30T01:55:14.530877,MONITOR,SHORT,SHORT,-30.2500,42.9700,0.7040,0.6832,90402.45,0.00,False,90402.45,50.00,50.00,50.00,90402.45,90402.45,-0.0739
2025-11-30T01:55:16.256474,MONITOR,SHORT,SHORT,-30.0800,42.8000,0.7028,0.6044,90402.35,0.00,False,90402.40,0.00,0.00,0.00,90402.66,90402.14,-0.0741
2025-11-30T01:55:16.379662,MONITOR,SHORT,SHORT,-31.1140,43.8340,0.7098,0.5060,90400.05,0.00,False,90400.05,50.00,50.00,50.00,90400.05,90400.05,-0.0766
2025-11-30T01:55:16.857903,MONITOR,SHORT,SHORT,-32.1220,44.8420,0.7163,0.7155,90400.05,0.00,False,90400.05,50.00,50.00,50.00,90400.05,90400.05,-0.0766
2025-11-30T01:55:18.089147,MONITOR,SHORT,SHORT,-37.1480,49.8680,0.7449,0.7047,90403.55,0.00,False,90403.55,50.00,50.00,50.00,90403.55,90403.55,-0.0727
