timestamp,event_type,current_dir,potential_dir,net_qty,total_qty,dominance,obi,price,prediction_prob,is_high_impact,ma_20,rsi_14,stoch_k,stoch_d,boll_upper,boll_lower,price_change_since_last_flip
2025-11-27T12:37:15.961387,DECAY,,LONG,1.5500,9.8560,0.1573,0.5580,91112.65,0.00,False,91112.40,100.00,50.00,50.00,91112.76,91112.04,0.0000
2025-11-27T12:38:06.067579,DECAY,,LONG,3.2960,12.0620,0.2733,-0.7779,91199.45,0.00,False,91199.45,50.00,50.00,50.00,91199.45,91199.45,0.0000
2025-11-27T12:38:07.246190,DECAY,,LONG,4.6550,13.4210,0.3468,0.0851,91199.95,0.00,False,91199.95,100.00,0.00,0.00,91199.95,91199.95,0.0000
2025-11-27T12:38:07.928604,DECAY,,LONG,5.6550,14.4210,0.3921,0.6597,91199.95,0.00,False,91199.95,50.00,50.00,50.00,91199.95,91199.95,0.0000
2025-11-27T12:38:08.146427,PREDICTION,,LONG,6.6550,15.4210,0.4316,0.6884,91199.95,0.50,True,91199.95,50.00,50.00,50.00,91199.95,91199.95,0.0000
2025-11-27T12:38:08.330335,PREDICTION,,LONG,8.0970,16.8630,0.4802,0.9608,91200.05,0.50,True,91200.05,100.00,0.00,0.00,91200.05,91200.05,0.0000
2025-11-27T12:38:09.291628,PREDICTION,,LONG,9.5700,18.3360,0.5219,0.7503,91202.90,0.50,True,91200.89,100.00,50.00,50.00,91202.94,91198.83,0.0000
2025-11-27T12:38:14.277093,WARNING,,LONG,8.5670,17.3330,0.4943,0.0064,91211.85,0.30,False,91211.85,50.00,50.00,50.00,91211.85,91211.85,0.0000
2025-11-27T12:38:25.086326,PREDICTION,,LONG,14.5340,14.5340,1.0000,-0.0068,91237.05,0.80,True,91237.05,50.00,50.00,50.00,91237.05,91237.05,0.0276
2025-11-27T12:38:32.949952,MONITOR,LONG,LONG,18.2880,18.2880,1.0000,0.8179,91237.15,0.00,False,91237.15,50.00,50.00,50.00,91237.15,91237.15,0.0001
2025-11-27T12:38:39.896760,MONITOR,LONG,LONG,9.3300,9.3300,1.0000,-0.1947,91260.60,0.00,False,91256.64,100.00,50.00,50.00,91259.86,91253.42,0.0258
2025-11-27T12:38:44.431768,MONITOR,LONG,LONG,9.4880,9.4880,1.0000,-0.6017,91236.85,0.00,False,91236.85,50.00,50.00,50.00,91236.85,91236.85,-0.0002
2025-11-27T12:39:04.174902,DECAY,LONG,SHORT,-0.0080,8.3080,0.0010,-0.5381,91188.05,0.00,False,91190.15,0.92,0.00,0.00,91191.99,91188.31,-0.0537
2025-11-27T12:39:04.177962,DECAY,LONG,SHORT,-1.7350,10.0350,0.1729,-0.5381,91188.05,0.00,False,91190.15,0.92,0.00,0.00,91191.99,91188.31,-0.0537
2025-11-27T12:39:05.467728,DECAY,LONG,SHORT,-0.1620,11.6080,0.0140,0.6587,91190.00,0.00,False,91189.75,100.00,0.00,0.00,91190.08,91189.43,-0.0516
2025-11-27T12:39:30.990911,PREDICTION,LONG,SHORT,-5.7940,8.9400,0.6481,-0.7410,91192.05,0.50,True,91192.05,50.00,50.00,50.00,91192.05,91192.05,-0.0493
2025-11-27T12:40:08.825634,PREDICTION,LONG,SHORT,-5.4860,9.8000,0.5598,-0.7627,91163.00,0.50,True,91168.93,0.74,0.00,0.00,91173.41,91164.45,-0.0319
2025-11-27T12:40:09.053312,DECAY,LONG,SHORT,-3.5750,11.7110,0.3053,0.6988,91161.55,0.00,False,91161.46,100.00,0.00,0.00,91161.79,91161.13,-0.0016
2025-11-27T12:40:13.951943,DECAY,LONG,SHORT,-3.8480,11.9840,0.3211,-0.4958,91165.95,0.00,False,91166.21,0.00,0.00,0.00,91166.50,91165.91,0.0032
2025-11-27T12:41:17.468574,PREDICTION,LONG,SHORT,-10.8470,10.8470,1.0000,-0.7728,91154.65,1.00,True,91154.65,50.00,50.00,50.00,91154.65,91154.65,-0.0092
2025-11-27T12:41:19.639757,MONITOR,SHORT,SHORT,-12.1000,12.1000,1.0000,-0.7408,91145.65,0.00,False,91145.65,0.00,0.00,0.00,91145.65,91145.65,-0.0099
2025-11-27T12:41:26.701901,MONITOR,SHORT,SHORT,-9.7790,11.8930,0.8222,-0.2728,91126.25,0.00,False,91126.25,50.00,50.00,50.00,91126.25,91126.25,-0.0312
2025-11-27T12:41:34.269176,MONITOR,SHORT,SHORT,-14.3670,16.4810,0.8717,-0.9681,91138.05,0.00,False,91138.05,0.00,0.00,0.00,91138.05,91138.05,-0.0182
2025-11-27T12:41:38.607159,DECAY,SHORT,SHORT,-11.6670,19.1810,0.6083,-0.5353,91124.15,0.00,False,91124.15,50.00,50.00,50.00,91124.15,91124.15,-0.0335
2025-11-27T12:41:40.951623,DECAY,SHORT,SHORT,-10.6550,20.1930,0.5277,-0.0540,91115.45,0.00,False,91115.45,50.00,50.00,50.00,91115.45,91115.45,-0.0430
