timestamp,mode,style,decision_stage,action,reason,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,micro_signal,micro_confidence,large_trade_boost,large_trade_direction,large_trade_net_qty,entry_reason,price,rsi_14,stoch_k,stoch_d,ma_20,boll_upper,boll_lower,market_regime,is_consolidating,momentum_pct,volatility_pct,trend_strength,range_position,ma_distance,volume_ratio
2025-11-27T17:35:45.778255,M_AI_WHALE_HUNTER,,"M_AI_WHALE_HUNTER AI Signal: LONG (AI: 100x, TP=8.0%, SL=3.0%)",LONG,"M_AI_WHALE_HUNTER AI Signal: LONG (AI: 100x, TP=8.0%, SL=3.0%)",0.6287033474413235,1.5717583686033088,0.31435167372066175,0.3,0.010898048214689454,1.7403600657126555e-07,,,False,,0.0,,91759.55,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-27T17:35:45.778523,M_DRAGON,ai_whale_hunter,M_DRAGON Signal stale (62490s),HOLD,M_DRAGON Signal stale (62490s),0.6287033474413235,1.5717583686033088,0.31435167372066175,0.3,0.010898048214689454,1.7403600657126555e-07,,,False,,0.0,,91759.55,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-27T17:35:50.780962,M_AI_WHALE_HUNTER,,"M_AI_WHALE_HUNTER AI Signal: LONG (AI: 100x, TP=8.0%, SL=3.0%)",LONG,"M_AI_WHALE_HUNTER AI Signal: LONG (AI: 100x, TP=8.0%, SL=3.0%)",0.7251792309363457,1.8129480773408644,0.36258961546817287,0.3,0.010897525662945063,1.9600815101532482e-07,,,False,,0.0,,91763.95,,,,,,,UNKNOWN,False,0.004795141214177902,0.0001383061654472099,0.0,,,
2025-11-27T17:35:50.782084,M_DRAGON,ai_whale_hunter,M_DRAGON Signal stale (62495s),HOLD,M_DRAGON Signal stale (62495s),0.7251792309363457,1.8129480773408644,0.36258961546817287,0.3,0.010897525662945063,1.9600815101532482e-07,,,False,,0.0,,91763.95,,,,,,,UNKNOWN,False,0.004795141214177902,0.0001383061654472099,0.0,,,
2025-11-27T17:35:56.754006,M_AI_WHALE_HUNTER,,"M_AI_WHALE_HUNTER AI Signal: LONG (AI: 100x, TP=8.0%, SL=3.0%)",LONG,"M_AI_WHALE_HUNTER AI Signal: LONG (AI: 100x, TP=8.0%, SL=3.0%)",0.6301266301266301,1.5753165753165752,0.31506331506331503,0.3,0.010896207630049863,1.6372775925532775e-07,,,False,,0.0,,91775.05,,,,,,,UNKNOWN,False,0.01689197473178541,0.00022847770617158902,0.0,1.0,,
2025-11-27T17:35:56.754256,M_DRAGON,ai_whale_hunter,M_DRAGON Signal stale (62501s),HOLD,M_DRAGON Signal stale (62501s),0.6301266301266301,1.5753165753165752,0.31506331506331503,0.3,0.010896207630049863,1.6372775925532775e-07,,,False,,0.0,,91775.05,,,,,,,UNKNOWN,False,0.01689197473178541,0.00022847770617158902,0.0,1.0,,
2025-11-27T17:36:01.757323,M_AI_WHALE_HUNTER,ai_whale_hunter,M_AI_WHALE_HUNTER HOLD,HOLD,M_AI_WHALE_HUNTER HOLD,0.5696214481261211,1.424053620315303,0.28481072406306057,0.8959887564066147,0.010896207630049863,1.3520307251065072e-07,,,False,,0.0,,91775.05,,,,,,,UNKNOWN,False,0.01689197473178541,0.00022039721207445554,0.0,1.0,,
2025-11-27T17:36:01.757583,M_DRAGON,ai_whale_hunter,M_DRAGON Signal stale (62506s),HOLD,M_DRAGON Signal stale (62506s),0.5696214481261211,1.424053620315303,0.28481072406306057,0.8959887564066147,0.010896207630049863,1.3520307251065072e-07,,,False,,0.0,,91775.05,,,,,,,UNKNOWN,False,0.01689197473178541,0.00022039721207445554,0.0,1.0,,
2025-11-27T17:36:06.762776,M_AI_WHALE_HUNTER,ai_whale_hunter,M_AI_WHALE_HUNTER HOLD,HOLD,M_AI_WHALE_HUNTER HOLD,0.3730593607305937,0.9326484018264842,0.18652968036529685,0.9203605411078822,0.010896207630049863,7.054487003577337e-08,,,False,,0.0,,91775.05,,,,,,,UNKNOWN,False,0.01689197473178541,0.00021360154738905187,0.0,1.0,,
2025-11-27T17:36:06.763083,M_DRAGON,ai_whale_hunter,M_DRAGON Signal stale (62511s),HOLD,M_DRAGON Signal stale (62511s),0.3730593607305937,0.9326484018264842,0.18652968036529685,0.9203605411078822,0.010896207630049863,7.054487003577337e-08,,,False,,0.0,,91775.05,,,,,,,UNKNOWN,False,0.01689197473178541,0.00021360154738905187,0.0,1.0,,
2025-11-27T17:36:12.098986,M_AI_WHALE_HUNTER,ai_whale_hunter,M_AI_WHALE_HUNTER HOLD,HOLD,M_AI_WHALE_HUNTER HOLD,0.9615102639296186,-2.4037756598240465,-0.4807551319648093,0.9012130430783127,0.010897834435878377,-3.222452962275009e-07,,,False,,0.0,,91761.35,,,,,,,UNKNOWN,False,-0.0028333566721912787,0.00016759390456594204,0.0,0.0,,
