timestamp,mode,style,decision_stage,action,reason,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,micro_signal,micro_confidence,large_trade_boost,large_trade_direction,large_trade_net_qty,entry_reason,price,rsi_14,stoch_k,stoch_d,ma_20,boll_upper,boll_lower,market_regime,is_consolidating,momentum_pct,volatility_pct,trend_strength,range_position,ma_distance,volume_ratio
2025-11-30T15:12:06.579517,MUP_DIRECTIONAL_LONG,direction_probe_long,Mup Bias Probe auto-long,LONG,Mup Bias Probe auto-long,0.6269189575151731,1.5672973937879329,0.31345947875758656,0.3,0.01100050107346418,1.2584120752064384e-07,,,False,,0.0,DIRECTION_PROBE,90904.95,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-30T15:12:06.579786,MDOWN_DIRECTIONAL_SHORT,direction_probe_short,Mdown Bias Probe auto-short,SHORT,Mdown Bias Probe auto-short,0.6269189575151731,1.5672973937879329,0.31345947875758656,0.3,0.01100050107346418,1.2584120752064384e-07,,,False,,0.0,DIRECTION_PROBE,90904.95,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-30T15:12:06.580062,M_AI_WHALE_HUNTER,,M_AI_WHALE_HUNTER CUT_LOSS signal,HOLD,M_AI_WHALE_HUNTER CUT_LOSS signal,0.6269189575151731,1.5672973937879329,0.31345947875758656,0.3,0.01100050107346418,1.2584120752064384e-07,,,False,,0.0,,90904.95,,,,,,,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-30T15:12:07.596377,MUP_DIRECTIONAL_LONG,direction_probe_long,Direction probe already holding position,HOLD,Direction probe already holding position,0.9819480768004082,2.4548701920010205,0.4909740384002041,0.3,0.01100050107346418,2.427272149503115e-07,,,False,,0.0,,90904.95,50.0,50.0,50.0,90904.95,90904.95,90904.95,CONSOLIDATION,True,0.0,0.0,-4.802350772438744e-16,,0.0,1.0
2025-11-30T15:12:07.596927,MDOWN_DIRECTIONAL_SHORT,direction_probe_short,Direction probe already holding position,HOLD,Direction probe already holding position,0.9819480768004082,2.4548701920010205,0.4909740384002041,0.3,0.01100050107346418,2.427272149503115e-07,,,False,,0.0,,90904.95,50.0,50.0,50.0,90904.95,90904.95,90904.95,CONSOLIDATION,True,0.0,0.0,-4.802350772438744e-16,,0.0,1.0
2025-11-30T15:12:07.598109,M_AI_WHALE_HUNTER,,M_AI_WHALE_HUNTER CUT_LOSS signal,HOLD,M_AI_WHALE_HUNTER CUT_LOSS signal,0.9819480768004082,2.4548701920010205,0.4909740384002041,0.3,0.01100050107346418,2.427272149503115e-07,,,False,,0.0,,90904.95,50.0,50.0,50.0,90904.95,90904.95,90904.95,CONSOLIDATION,True,0.0,0.0,-4.802350772438744e-16,,0.0,1.0
2025-11-30T15:12:08.607249,MUP_DIRECTIONAL_LONG,direction_probe_long,Direction probe already holding position,HOLD,Direction probe already holding position,1.1949305105494348,2.987326276373587,0.5974652552747174,0.3,0.01100050107346418,3.118122368612186e-07,,,False,,0.0,,90904.95,50.0,50.0,50.0,90904.95,90904.95,90904.95,CONSOLIDATION,True,0.0,0.0,-4.802350772438744e-16,,0.0,0.0
2025-11-30T15:12:08.607754,MDOWN_DIRECTIONAL_SHORT,direction_probe_short,Direction probe already holding position,HOLD,Direction probe already holding position,1.1949305105494348,2.987326276373587,0.5974652552747174,0.3,0.01100050107346418,3.118122368612186e-07,,,False,,0.0,,90904.95,50.0,50.0,50.0,90904.95,90904.95,90904.95,CONSOLIDATION,True,0.0,0.0,-4.802350772438744e-16,,0.0,0.0
2025-11-30T15:12:08.608988,M_AI_WHALE_HUNTER,,M_AI_WHALE_HUNTER CUT_LOSS signal,HOLD,M_AI_WHALE_HUNTER CUT_LOSS signal,1.1949305105494348,2.987326276373587,0.5974652552747174,0.3,0.01100050107346418,3.118122368612186e-07,,,False,,0.0,,90904.95,50.0,50.0,50.0,90904.95,90904.95,90904.95,CONSOLIDATION,True,0.0,0.0,-4.802350772438744e-16,,0.0,0.0
2025-11-30T15:12:09.617903,MUP_DIRECTIONAL_LONG,direction_probe_long,Direction probe already holding position,HOLD,Direction probe already holding position,1.79626690848636,4.4906672712159,0.89813345424318,0.3,0.01100050107346418,5.246126601115431e-07,,,False,,0.0,,90904.95,50.0,50.0,50.0,90904.95,90904.95,90904.95,CONSOLIDATION,True,0.0,0.0,-4.802350772438744e-16,,0.0,1.0
