timestamp,event_type,current_dir,potential_dir,net_qty,total_qty,dominance,obi,price,prediction_prob,is_high_impact,ma_20,rsi_14,stoch_k,stoch_d,boll_upper,boll_lower,price_change_since_last_flip
2025-11-30T14:46:05.095890,PREDICTION,,SHORT,-6.2790,9.3810,0.6693,-0.5246,90887.30,0.50,True,90889.14,0.00,50.00,50.00,90890.41,90887.88,0.0000
2025-11-30T14:46:29.331505,DECAY,,SHORT,-3.5720,9.0880,0.3930,-0.3677,90839.05,0.00,False,90839.05,50.00,50.00,50.00,90839.05,90839.05,-0.0531
2025-11-30T14:46:33.436738,PREDICTION,,SHORT,-9.0030,11.4170,0.7886,-0.3388,90835.20,0.50,True,90837.74,40.18,50.00,50.00,90843.43,90832.05,-0.0573
2025-11-30T14:46:33.441715,MONITOR,SHORT,SHORT,-10.1640,12.5780,0.8081,-0.3388,90835.20,0.00,False,90837.74,40.18,50.00,50.00,90843.43,90832.05,-0.0573
2025-11-30T14:46:33.446168,MONITOR,SHORT,SHORT,-11.4550,13.8690,0.8259,-0.3388,90835.20,0.00,False,90837.74,40.18,50.00,50.00,90843.43,90832.05,-0.0573
2025-11-30T14:46:33.451099,MONITOR,SHORT,SHORT,-12.8130,15.2270,0.8415,-0.3388,90835.20,0.00,False,90837.74,40.18,50.00,50.00,90843.43,90832.05,-0.0573
2025-11-30T14:46:33.458281,MONITOR,SHORT,SHORT,-17.4460,19.8600,0.8784,-0.3388,90835.15,0.00,False,90837.35,39.99,50.00,50.00,90843.16,90831.54,-0.0574
2025-11-30T14:46:33.460813,MONITOR,SHORT,SHORT,-18.4980,20.9120,0.8846,-0.3388,90835.15,0.00,False,90837.35,39.99,50.00,50.00,90843.16,90831.54,-0.0574
2025-11-30T14:46:33.464380,MONITOR,SHORT,SHORT,-19.8560,22.2700,0.8916,-0.3388,90833.45,0.00,False,90833.45,32.96,0.00,0.00,90833.45,90833.45,-0.0592
2025-11-30T14:46:34.457741,MONITOR,SHORT,SHORT,-17.9240,24.2020,0.7406,0.2883,90823.35,0.00,False,90823.35,50.00,50.00,50.00,90823.35,90823.35,-0.0704
2025-11-30T14:46:34.465952,DECAY,SHORT,SHORT,-14.9240,27.2020,0.5486,0.2883,90823.45,0.00,False,90823.45,100.00,0.00,0.00,90823.45,90823.45,-0.0703
2025-11-30T14:46:34.477038,DECAY,SHORT,SHORT,-13.4660,28.6600,0.4699,0.2883,90824.85,0.00,False,90824.85,100.00,0.00,0.00,90824.85,90824.85,-0.0687
2025-11-30T14:46:34.695232,DECAY,SHORT,SHORT,-10.6510,31.4750,0.3384,0.5478,90829.45,0.00,False,90829.45,100.00,0.00,0.00,90829.45,90829.45,-0.0637
2025-11-30T14:46:45.613714,DECAY,SHORT,SHORT,-2.8600,26.6060,0.1075,-0.1292,90836.85,0.00,False,90836.85,50.00,50.00,50.00,90836.85,90836.85,-0.0555
2025-11-30T14:46:52.173358,DECAY,SHORT,SHORT,-3.8600,27.6060,0.1398,0.3775,90836.85,0.00,False,90836.85,50.00,50.00,50.00,90836.85,90836.85,-0.0555
2025-11-30T14:47:01.210669,DECAY,SHORT,SHORT,-3.6490,27.8170,0.1312,0.1922,90845.35,0.00,False,90845.35,50.00,50.00,50.00,90845.35,90845.35,-0.0462
2025-11-30T14:51:34.918171,DECAY,SHORT,LONG,2.1110,10.1870,0.2072,0.9162,90859.95,0.00,False,90859.95,50.00,50.00,50.00,90859.95,90859.95,-0.0301
2025-11-30T14:51:45.888670,PREDICTION,SHORT,LONG,7.2120,9.2880,0.7765,0.8897,90866.85,0.50,True,90866.85,100.00,0.00,0.00,90866.85,90866.85,-0.0225
