timestamp,mode,decision_stage,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,notes
2025-11-17T20:06:53.959118,M0_ULTRA_SAFE,Sniper momentum not ready,0.8335582189062626,-2.0838955472656564,-0.4167791094531313,0.3,0.010468589780590799,-1.7617583680390983e-07,HOLD
2025-11-17T20:06:53.959414,M1_SAFE_PRIME,Trend Sniper waiting for directional edge,0.8335582189062626,-2.0838955472656564,-0.4167791094531313,0.3,0.010468589780590799,-1.7617583680390983e-07,HOLD
2025-11-17T20:06:53.959520,M2_NORMAL_PRIME,Scalper waiting for micro impulse,0.8335582189062626,-2.0838955472656564,-0.4167791094531313,0.3,0.010468589780590799,-1.7617583680390983e-07,HOLD
2025-11-17T20:06:53.959612,M5_ULTRA_AGGRESSIVE_PRIME,Reversion waiting for wide range,0.8335582189062626,-2.0838955472656564,-0.4167791094531313,0.3,0.010468589780590799,-1.7617583680390983e-07,HOLD
2025-11-17T20:06:53.959799,M6_SIGNAL_SANDBOX,"Hybrid SHORT: FZ=-2.08, Signal=0.83, OBI=-0.4168 | Edge -0.01% | Micro 0.17",0.8335582189062626,-2.0838955472656564,-0.4167791094531313,0.3,0.010468589780590799,-1.7617583680390983e-07,SHORT
2025-11-17T20:06:58.971724,M0_ULTRA_SAFE,"Large trade detected, waiting: 26s",0.2931629834254143,-0.7329074585635358,-0.14658149171270715,0.3,0.010468589780590799,-1.8164604627429173e-07,HOLD
2025-11-17T20:06:58.971904,M1_SAFE_PRIME,Trend Sniper waiting for directional edge,0.2931629834254143,-0.7329074585635358,-0.14658149171270715,0.3,0.010468589780590799,-1.8164604627429173e-07,HOLD
2025-11-17T20:06:58.971990,M2_NORMAL_PRIME,"Large trade detected, waiting: 26s",0.2931629834254143,-0.7329074585635358,-0.14658149171270715,0.3,0.010468589780590799,-1.8164604627429173e-07,HOLD
2025-11-17T20:06:58.972059,M5_ULTRA_AGGRESSIVE_PRIME,Reversion waiting for wide range,0.2931629834254143,-0.7329074585635358,-0.14658149171270715,0.3,0.010468589780590799,-1.8164604627429173e-07,HOLD
2025-11-17T20:06:58.972124,M6_SIGNAL_SANDBOX,Already have position,0.2931629834254143,-0.7329074585635358,-0.14658149171270715,0.3,0.010468589780590799,-1.8164604627429173e-07,HOLD
2025-11-17T20:07:03.974973,M0_ULTRA_SAFE,"Large trade detected, waiting: 30s",1.9298286378158584,-4.824571594539647,-0.9649143189079292,0.3,0.010468907606741847,-5.221564587882296e-07,HOLD
2025-11-17T20:07:03.975202,M1_SAFE_PRIME,Trend Sniper waiting for directional edge,1.9298286378158584,-4.824571594539647,-0.9649143189079292,0.3,0.010468907606741847,-5.221564587882296e-07,HOLD
