timestamp,mode,style,decision_stage,action,reason,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,micro_signal,micro_confidence,large_trade_boost,large_trade_direction,large_trade_net_qty,entry_reason
2025-11-19T21:11:45.132919,M0_ULTRA_SAFE,baseline,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),HOLD,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),1.9244909502262444,-4.811227375565611,-0.9622454751131222,0.3,0.010916869674002494,-5.438801713306363e-07,,,False,,0.0,
2025-11-19T21:11:45.133142,M1_SAFE_PRIME,trend,Trend Sniper active in all market conditions,HOLD,Trend Sniper active in all market conditions,1.9244909502262444,-4.811227375565611,-0.9622454751131222,0.3,0.010916869674002494,-5.438801713306363e-07,,,False,,0.0,
2025-11-19T21:11:45.133575,M2_NORMAL_PRIME,scalper,Scalper Sniper active in all market conditions,HOLD,Scalper Sniper active in all market conditions,1.9244909502262444,-4.811227375565611,-0.9622454751131222,0.3,0.010916869674002494,-5.438801713306363e-07,,,False,,0.0,
2025-11-19T21:11:45.133672,M5_ULTRA_AGGRESSIVE_PRIME,reversion,Reversion waiting for wide range,HOLD,Reversion waiting for wide range,1.9244909502262444,-4.811227375565611,-0.9622454751131222,0.3,0.010916869674002494,-5.438801713306363e-07,,,False,,0.0,
2025-11-19T21:11:45.133811,M6_SIGNAL_SANDBOX,sandbox,"Hybrid SHORT: FZ=-4.81, Signal=1.92, OBI=-0.9622 | Edge -0.00% | Micro 0.39",SHORT,"Hybrid SHORT: FZ=-4.81, Signal=1.92, OBI=-0.9622 | Edge -0.00% | Micro 0.39",1.9244909502262444,-4.811227375565611,-0.9622454751131222,0.3,0.010916869674002494,-5.438801713306363e-07,NEUTRAL,0.38503024442474765,False,,0.0,
2025-11-19T21:11:45.133959,M7_BREAKOUT_SNIPER,breakout,Breakout Sniper active in all market conditions,HOLD,Breakout Sniper active in all market conditions,1.9244909502262444,-4.811227375565611,-0.9622454751131222,0.3,0.010916869674002494,-5.438801713306363e-07,,,False,,0.0,
2025-11-19T21:11:45.134054,M8_VOLUME_SNIPER,volume,Volume Sniper active in all market conditions,HOLD,Volume Sniper active in all market conditions,1.9244909502262444,-4.811227375565611,-0.9622454751131222,0.3,0.010916869674002494,-5.438801713306363e-07,,,False,,0.0,
2025-11-19T21:11:45.134148,M9_VOLATILITY_SNIPER,volatility,M9 Volatility: ATR 0.0000% < threshold 0.006%,HOLD,M9 Volatility: ATR 0.0000% < threshold 0.006%,1.9244909502262444,-4.811227375565611,-0.9622454751131222,0.3,0.010916869674002494,-5.438801713306363e-07,,,False,,0.0,
2025-11-19T21:11:45.134206,M_WHALE_WATCHER,whale,M🐳 Whale: dominance 0.00 < 0.6,HOLD,M🐳 Whale: dominance 0.00 < 0.6,1.9244909502262444,-4.811227375565611,-0.9622454751131222,0.3,0.010916869674002494,-5.438801713306363e-07,,,False,,0.0,
2025-11-19T21:11:50.139830,M0_ULTRA_SAFE,baseline,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),HOLD,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),1.7007447528774542,-4.251861882193635,-0.8503723764387271,0.3,0.01091619040301164,-4.7297367417237234e-07,,,False,,0.0,
2025-11-19T21:11:50.140071,M1_SAFE_PRIME,trend,Trend Sniper active in all market conditions,HOLD,Trend Sniper active in all market conditions,1.7007447528774542,-4.251861882193635,-0.8503723764387271,0.3,0.01091619040301164,-4.7297367417237234e-07,,,False,,0.0,
2025-11-19T21:11:50.140152,M2_NORMAL_PRIME,scalper,Scalper Sniper active in all market conditions,HOLD,Scalper Sniper active in all market conditions,1.7007447528774542,-4.251861882193635,-0.8503723764387271,0.3,0.01091619040301164,-4.7297367417237234e-07,,,False,,0.0,
