timestamp,event_type,current_dir,potential_dir,net_qty,total_qty,dominance,obi,price,prediction_prob,is_high_impact,ma_20,rsi_14,stoch_k,stoch_d,boll_upper,boll_lower,price_change_since_last_flip
2025-11-30T02:21:37.625787,DECAY,,LONG,0.8860,9.3900,0.0944,-0.1609,90326.55,0.00,False,90326.55,50.00,50.00,50.00,90326.55,90326.55,0.0000
2025-11-30T02:21:40.236998,PREDICTION,,LONG,8.5010,11.8650,0.7165,0.5112,90326.55,0.50,True,90326.55,50.00,50.00,50.00,90326.55,90326.55,0.0000
2025-11-30T02:21:42.581488,WARNING,,LONG,6.3440,14.0220,0.4524,-0.6463,90323.05,0.30,False,90323.59,0.00,0.00,0.00,90325.37,90321.82,0.0000
2025-11-30T02:21:51.154423,WARNING,,LONG,6.0260,12.3400,0.4883,-0.5765,90319.55,0.30,False,90319.55,50.00,50.00,50.00,90319.55,90319.55,0.0000
2025-11-30T02:22:05.531649,DECAY,,LONG,4.0160,12.3500,0.3252,-0.6573,90323.75,0.00,False,90324.21,0.00,50.00,50.00,90324.83,90323.59,0.0047
2025-11-30T02:23:40.212679,DECAY,,SHORT,-1.5290,9.0670,0.1686,0.5201,90305.15,0.00,False,90305.15,50.00,50.00,50.00,90305.15,90305.15,-0.0159
2025-11-30T02:23:44.842452,DECAY,,SHORT,-2.8970,10.4350,0.2776,0.1680,90291.05,0.00,False,90291.05,50.00,50.00,50.00,90291.05,90291.05,-0.0316
2025-11-30T02:23:58.575366,DECAY,,SHORT,-3.0160,10.3160,0.2924,-0.6614,90273.55,0.00,False,90273.55,50.00,50.00,50.00,90273.55,90273.55,-0.0509
2025-11-30T02:24:09.146177,DECAY,,SHORT,-2.7180,10.0180,0.2713,0.0458,90257.25,0.00,False,90257.25,50.00,50.00,50.00,90257.25,90257.25,-0.0690
2025-11-30T02:24:12.820397,PREDICTION,,SHORT,-5.4650,9.6650,0.5654,-0.3227,90257.25,0.50,True,90257.25,50.00,50.00,50.00,90257.25,90257.25,-0.0690
2025-11-30T02:24:21.225374,PREDICTION,,SHORT,-5.1150,9.3150,0.5491,-0.7956,90257.05,0.50,True,90257.19,0.00,50.00,50.00,90257.38,90257.00,-0.0692
2025-11-30T02:24:35.945521,PREDICTION,,SHORT,-8.2150,8.2150,1.0000,-0.3051,90274.45,0.75,True,90274.45,50.00,50.00,50.00,90274.45,90274.45,0.0193
2025-11-30T02:24:57.424698,MONITOR,SHORT,SHORT,-11.2250,11.2250,1.0000,-0.4944,90240.35,0.00,False,90240.35,0.00,0.00,0.00,90240.35,90240.35,-0.0378
2025-11-30T02:25:14.621739,MONITOR,SHORT,SHORT,-10.5530,10.5530,1.0000,-0.7125,90234.05,0.00,False,90234.05,50.00,50.00,50.00,90234.05,90234.05,-0.0448
2025-11-30T02:25:24.954820,MONITOR,SHORT,SHORT,-10.9590,10.9590,1.0000,-0.0951,90238.35,0.00,False,90238.35,50.00,50.00,50.00,90238.35,90238.35,-0.0400
2025-11-30T02:25:32.395909,DECAY,SHORT,SHORT,-5.2530,8.4530,0.6214,0.6868,90245.75,0.00,False,90245.75,50.00,50.00,50.00,90245.75,90245.75,-0.0318
2025-11-30T02:25:36.438230,DECAY,SHORT,SHORT,-3.9470,9.7590,0.4044,-0.5170,90250.10,0.00,False,90247.60,100.00,50.00,50.00,90249.12,90246.07,-0.0270
2025-11-30T02:25:36.566932,DECAY,SHORT,SHORT,-2.3200,11.3860,0.2038,0.8168,90260.30,0.00,False,90259.95,60.68,0.00,66.67,90261.79,90258.11,-0.0157
2025-11-30T02:25:46.346323,DECAY,SHORT,SHORT,-2.2960,11.3620,0.2021,-0.1399,90280.05,0.00,False,90280.92,0.00,0.00,0.00,90282.61,90279.23,0.0062
2025-11-30T02:25:47.328720,DECAY,SHORT,SHORT,-6.6710,15.7370,0.4239,-0.6304,90279.65,0.00,False,90279.93,0.00,50.00,50.00,90280.31,90279.55,0.0058
2025-11-30T02:26:12.088556,MONITOR,SHORT,SHORT,-10.8350,10.8350,1.0000,0.2446,90278.95,0.00,False,90278.95,50.00,50.00,50.00,90278.95,90278.95,0.0050
2025-11-30T02:26:24.520408,DECAY,SHORT,LONG,0.3580,10.3580,0.0346,0.5994,90283.05,0.00,False,90283.05,50.00,50.00,50.00,90283.05,90283.05,0.0095
2025-11-30T02:26:30.121703,DECAY,SHORT,SHORT,-1.1650,11.8810,0.0981,-0.6565,90281.90,0.00,False,90281.90,0.00,0.00,0.00,90281.90,90281.90,0.0083
2025-11-30T02:26:38.363329,DECAY,SHORT,SHORT,-2.3080,13.0240,0.1772,-0.7971,90261.15,0.00,False,90261.50,20.21,50.00,50.00,90261.93,90261.08,-0.0147
2025-11-30T02:26:45.288020,WARNING,SHORT,LONG,3.8490,9.1810,0.4192,-0.4516,90231.55,0.30,False,90230.63,100.00,50.00,50.00,90231.41,90229.86,-0.0475
2025-11-30T02:26:50.418146,DECAY,SHORT,LONG,1.7880,11.2420,0.1590,-0.7808,90231.55,0.00,False,90231.57,0.00,0.00,0.00,90231.63,90231.51,0.0000
2025-11-30T02:26:54.317376,DECAY,SHORT,SHORT,-1.2570,8.1970,0.1533,0.1623,90229.25,0.00,False,90229.25,50.00,50.00,50.00,90229.25,90229.25,-0.0025
2025-11-30T02:26:57.450699,DECAY,SHORT,SHORT,-1.4310,8.0230,0.1784,0.6117,90232.35,0.00,False,90232.12,100.00,0.00,0.00,90232.39,90231.86,0.0009
2025-11-30T02:27:09.511201,DECAY,SHORT,SHORT,-3.2990,11.9010,0.2772,-0.0814,90225.95,0.00,False,90226.27,0.00,0.00,0.00,90226.62,90225.93,-0.0062
2025-11-30T02:27:14.104095,DECAY,SHORT,SHORT,-5.4350,14.0370,0.3872,-0.8405,90199.55,0.00,False,90203.64,0.00,50.00,50.00,90208.30,90198.98,-0.0355
2025-11-30T02:27:14.116349,DECAY,SHORT,SHORT,-6.8100,15.4120,0.4419,-0.8405,90196.95,0.00,False,90196.95,0.00,0.00,0.00,90196.95,90196.95,-0.0383
2025-11-30T02:27:17.218366,DECAY,SHORT,SHORT,-8.9750,15.2630,0.5880,0.4301,90196.95,0.00,False,90196.95,50.00,50.00,50.00,90196.95,90196.95,-0.0383
2025-11-30T02:27:18.976597,DECAY,SHORT,SHORT,-10.2220,16.5100,0.6191,0.4929,90201.15,0.00,False,90201.10,100.00,0.00,0.00,90201.20,90201.00,-0.0337
2025-11-30T02:27:21.894004,MONITOR,SHORT,SHORT,-12.3520,18.6400,0.6627,0.3861,90201.25,0.00,False,90201.25,50.00,50.00,50.00,90201.25,90201.25,-0.0336
2025-11-30T02:27:31.763225,MONITOR,SHORT,SHORT,-14.1580,16.8340,0.8410,0.7961,90203.55,0.00,False,90201.57,100.00,50.00,50.00,90202.95,90200.18,-0.0310
2025-11-30T02:27:38.325466,MONITOR,SHORT,SHORT,-16.2960,18.9720,0.8590,-0.5887,90227.15,0.00,False,90227.15,50.00,50.00,50.00,90227.15,90227.15,-0.0049
2025-11-30T02:27:42.431329,DECAY,SHORT,SHORT,-8.7420,15.4480,0.5659,0.2845,90227.15,0.00,False,90227.15,50.00,50.00,50.00,90227.15,90227.15,-0.0049
2025-11-30T02:27:45.298207,DECAY,SHORT,SHORT,-6.6430,13.3490,0.4976,-0.9772,90207.20,0.00,False,90207.20,5.95,0.00,0.00,90207.20,90207.20,-0.0270
2025-11-30T02:27:50.052810,DECAY,SHORT,SHORT,-6.2820,12.9880,0.4837,-0.5470,90201.70,0.00,False,90207.82,0.00,0.00,50.00,90217.27,90198.37,-0.0331
2025-11-30T02:27:50.059418,DECAY,SHORT,SHORT,-7.4220,14.1280,0.5253,-0.8027,90200.05,0.00,False,90200.88,0.00,0.00,0.00,90201.71,90200.04,-0.0349
2025-11-30T02:27:50.061011,DECAY,SHORT,SHORT,-8.7830,15.4890,0.5670,-0.8027,90200.05,0.00,False,90200.88,0.00,0.00,0.00,90201.71,90200.04,-0.0349
2025-11-30T02:27:58.032827,DECAY,SHORT,SHORT,-8.5140,15.2200,0.5594,-0.3990,90183.25,0.00,False,90194.17,0.00,50.00,50.00,90210.61,90177.73,-0.0535
2025-11-30T02:27:58.050030,DECAY,SHORT,SHORT,-9.5520,16.2580,0.5875,-0.3990,90181.75,0.00,False,90181.75,0.00,0.00,0.00,90181.75,90181.75,-0.0552
2025-11-30T02:28:04.989812,DECAY,SHORT,SHORT,-9.8900,15.9200,0.6212,0.1050,90190.65,0.00,False,90190.65,50.00,50.00,50.00,90190.65,90190.65,-0.0453
2025-11-30T02:28:07.156953,DECAY,SHORT,SHORT,-11.0700,17.1000,0.6474,0.0358,90190.65,0.00,False,90190.65,50.00,50.00,50.00,90190.65,90190.65,-0.0453
2025-11-30T02:28:11.147605,DECAY,SHORT,SHORT,-7.8240,16.0700,0.4869,0.3623,90190.65,0.00,False,90190.65,50.00,50.00,50.00,90190.65,90190.65,-0.0453
2025-11-30T02:28:11.871318,DECAY,SHORT,SHORT,-6.5900,17.3040,0.3808,-0.1727,90190.65,0.00,False,90190.65,50.00,50.00,50.00,90190.65,90190.65,-0.0453
2025-11-30T02:28:19.826540,DECAY,SHORT,SHORT,-5.6050,15.4650,0.3624,0.4956,90196.25,0.00,False,90196.25,100.00,0.00,0.00,90196.25,90196.25,-0.0391
2025-11-30T02:28:33.475293,PREDICTION,SHORT,LONG,36.2450,38.6050,0.9389,-0.5970,90206.45,0.80,True,90200.38,100.00,50.00,50.00,90203.29,90197.46,-0.0278
2025-11-30T02:28:35.193720,MONITOR,LONG,LONG,34.0910,38.7590,0.8796,0.1909,90209.55,0.00,False,90209.55,100.00,0.00,0.00,90209.55,90209.55,0.0034
2025-11-30T02:28:40.567528,MONITOR,LONG,LONG,39.6910,41.9990,0.9450,0.1997,90209.75,0.00,False,90209.71,100.00,0.00,0.00,90209.81,90209.62,0.0037
2025-11-30T02:28:48.200924,MONITOR,LONG,LONG,38.3970,40.7050,0.9433,-0.1133,90215.95,0.00,False,90215.95,50.00,50.00,50.00,90215.95,90215.95,0.0105
2025-11-30T02:29:00.465558,MONITOR,LONG,LONG,35.4890,40.4370,0.8776,-0.4866,90212.85,0.00,False,90215.04,0.00,50.00,50.00,90217.79,90212.28,0.0071
