timestamp,mode,decision_stage,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,notes
2025-11-17T15:32:01.470024,M0_ULTRA_SAFE,Sniper momentum not ready,1.7396794560466244,-4.349198640116561,-0.8698397280233122,0.3,0.010482768162708166,-4.721411202113313e-07,HOLD
2025-11-17T15:32:01.470304,M1_SAFE_PRIME,Trend Sniper waiting for directional edge,1.7396794560466244,-4.349198640116561,-0.8698397280233122,0.3,0.010482768162708166,-4.721411202113313e-07,HOLD
2025-11-17T15:32:01.470429,M2_NORMAL_PRIME,Scalper waiting for micro impulse,1.7396794560466244,-4.349198640116561,-0.8698397280233122,0.3,0.010482768162708166,-4.721411202113313e-07,HOLD
2025-11-17T15:32:01.470534,M5_ULTRA_AGGRESSIVE_PRIME,Reversion waiting for wide range,1.7396794560466244,-4.349198640116561,-0.8698397280233122,0.3,0.010482768162708166,-4.721411202113313e-07,HOLD
2025-11-17T15:32:01.470729,M6_SIGNAL_SANDBOX,"Hybrid SHORT: FZ=-4.35, Signal=1.74, OBI=-0.8698 | Edge -0.01% | Micro 0.35",1.7396794560466244,-4.349198640116561,-0.8698397280233122,0.3,0.010482768162708166,-4.721411202113313e-07,SHORT
2025-11-17T15:32:06.481416,M0_ULTRA_SAFE,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),1.6426494853461144,4.106623713365286,0.8213247426730572,0.3,0.010482262701836836,4.401303065546206e-07,HOLD
2025-11-17T15:32:06.481656,M1_SAFE_PRIME,Trend Sniper waiting for directional edge,1.6426494853461144,4.106623713365286,0.8213247426730572,0.3,0.010482262701836836,4.401303065546206e-07,HOLD
2025-11-17T15:32:06.481803,M2_NORMAL_PRIME,"Hybrid LONG: FZ=4.11, Signal=1.64, OBI=0.8213 | Edge 0.07% | Micro 0.53",1.6426494853461144,4.106623713365286,0.8213247426730572,0.3,0.010482262701836836,4.401303065546206e-07,LONG
2025-11-17T15:32:06.481953,M5_ULTRA_AGGRESSIVE_PRIME,Reversion waiting for wide range,1.6426494853461144,4.106623713365286,0.8213247426730572,0.3,0.010482262701836836,4.401303065546206e-07,HOLD
2025-11-17T15:32:06.482022,M6_SIGNAL_SANDBOX,Already have position,1.6426494853461144,4.106623713365286,0.8213247426730572,0.3,0.010482262701836836,4.401303065546206e-07,HOLD
2025-11-17T15:32:11.486143,M0_ULTRA_SAFE,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),1.220026350461133,3.0500658761528325,0.6100131752305665,0.3,0.01048380121725537,3.867215093625293e-07,HOLD
2025-11-17T15:32:11.486385,M1_SAFE_PRIME,Trend Sniper waiting for directional edge,1.220026350461133,3.0500658761528325,0.6100131752305665,0.3,0.01048380121725537,3.867215093625293e-07,HOLD
