timestamp,event_type,current_dir,potential_dir,net_qty,total_qty,dominance,obi,price,prediction_prob,is_high_impact,ma_20,rsi_14,stoch_k,stoch_d,boll_upper,boll_lower,price_change_since_last_flip
2025-11-26T15:57:04.569800,PREDICTION,,LONG,8.2720,8.2720,1.0000,0.3600,87822.75,0.75,True,87821.84,100.00,0.00,0.00,87823.47,87820.21,0.0000
2025-11-26T15:57:16.635552,MONITOR,LONG,LONG,8.9620,8.9620,1.0000,0.8846,87837.95,0.00,False,87837.95,50.00,50.00,50.00,87837.95,87837.95,0.0173
2025-11-26T15:57:18.555332,MONITOR,LONG,LONG,10.2470,10.2470,1.0000,0.8977,87838.25,0.00,False,87838.25,100.00,0.00,0.00,87838.25,87838.25,0.0176
2025-11-26T15:57:23.380129,MONITOR,LONG,LONG,11.2470,11.2470,1.0000,0.6281,87846.35,0.00,False,87846.35,50.00,50.00,50.00,87846.35,87846.35,0.0269
2025-11-26T15:57:30.251696,MONITOR,LONG,LONG,12.2540,12.2540,1.0000,0.3867,87846.35,0.00,False,87846.35,50.00,50.00,50.00,87846.35,87846.35,0.0269
2025-11-26T15:57:33.019398,MONITOR,LONG,LONG,13.3400,13.3400,1.0000,0.7251,87846.55,0.00,False,87846.46,100.00,50.00,50.00,87846.66,87846.26,0.0271
2025-11-26T15:57:33.166774,MONITOR,LONG,LONG,24.7380,24.7380,1.0000,0.2711,87851.95,0.00,False,87851.02,100.00,0.00,0.00,87852.48,87849.55,0.0332
2025-11-26T15:57:34.022777,MONITOR,LONG,LONG,26.3070,26.3070,1.0000,0.9479,87882.95,0.00,False,87880.68,100.00,0.00,0.00,87882.75,87878.62,0.0685
2025-11-26T15:57:34.030890,MONITOR,LONG,LONG,27.5470,27.5470,1.0000,0.9479,87882.95,0.00,False,87882.41,66.73,35.82,11.94,87884.39,87880.43,0.0685
2025-11-26T15:57:34.034195,MONITOR,LONG,LONG,29.0440,29.0440,1.0000,0.9479,87884.05,0.00,False,87883.88,82.02,100.00,100.00,87884.35,87883.41,0.0698
2025-11-26T15:57:34.036598,MONITOR,LONG,LONG,30.4740,30.4740,1.0000,0.9479,87884.05,0.00,False,87883.88,82.02,100.00,100.00,87884.35,87883.41,0.0698
2025-11-26T15:57:34.039257,MONITOR,LONG,LONG,31.4870,31.4870,1.0000,0.9479,87884.05,0.00,False,87883.88,82.02,100.00,100.00,87884.35,87883.41,0.0698
2025-11-26T15:57:34.069774,MONITOR,LONG,LONG,29.8170,33.1570,0.8993,-0.6123,87883.35,0.00,False,87883.35,0.00,0.00,0.00,87883.35,87883.35,0.0690
2025-11-26T15:57:34.663332,MONITOR,LONG,LONG,24.7600,28.1000,0.8811,-0.6534,87883.35,0.00,False,87883.35,50.00,50.00,50.00,87883.35,87883.35,0.0690
2025-11-26T15:57:35.280740,MONITOR,LONG,LONG,26.0810,29.4210,0.8865,-0.3818,87883.35,0.00,False,87883.35,50.00,50.00,50.00,87883.35,87883.35,0.0690
2025-11-26T15:57:36.334214,MONITOR,LONG,LONG,24.8710,30.6310,0.8120,-0.4762,87879.70,0.00,False,87879.76,0.00,0.00,0.00,87879.86,87879.67,0.0648
2025-11-26T15:57:37.286585,MONITOR,LONG,LONG,26.1760,31.9360,0.8196,-0.5804,87876.35,0.00,False,87876.35,50.00,50.00,50.00,87876.35,87876.35,0.0610
2025-11-26T15:57:40.685573,MONITOR,LONG,LONG,24.6140,33.4980,0.7348,-0.9425,87876.15,0.00,False,87876.15,0.00,0.00,0.00,87876.15,87876.15,0.0608
2025-11-26T15:57:49.006892,DECAY,LONG,LONG,19.7800,30.6900,0.6445,0.8851,87875.05,0.00,False,87875.05,50.00,50.00,50.00,87875.05,87875.05,0.0596
2025-11-26T15:57:50.932775,MONITOR,LONG,LONG,20.8390,31.7490,0.6564,0.6086,87875.15,0.00,False,87875.15,100.00,0.00,0.00,87875.15,87875.15,0.0597
2025-11-26T15:57:51.909485,DECAY,LONG,LONG,19.8370,32.7510,0.6057,0.3540,87875.15,0.00,False,87875.15,50.00,50.00,50.00,87875.15,87875.15,0.0597
2025-11-26T15:58:00.199178,DECAY,LONG,LONG,21.1950,34.1090,0.6214,0.4130,87884.65,0.00,False,87884.65,100.00,0.00,0.00,87884.65,87884.65,0.0705
2025-11-26T15:58:19.157647,MONITOR,LONG,LONG,7.2800,9.2840,0.7841,0.7360,87887.60,0.00,False,87887.60,100.00,0.00,0.00,87887.60,87887.60,0.0738
2025-11-26T15:58:21.451604,MONITOR,LONG,LONG,8.0700,10.0740,0.8011,0.4718,87896.90,0.00,False,87896.90,100.00,0.00,0.00,87896.90,87896.90,0.0844
2025-11-26T15:58:21.455182,MONITOR,LONG,LONG,10.2910,12.2950,0.8370,0.4718,87896.90,0.00,False,87896.90,100.00,0.00,0.00,87896.90,87896.90,0.0844
2025-11-26T15:58:21.457768,MONITOR,LONG,LONG,11.3500,13.3540,0.8499,0.4718,87896.90,0.00,False,87896.90,100.00,0.00,0.00,87896.90,87896.90,0.0844
2025-11-26T15:58:21.464725,MONITOR,LONG,LONG,12.3630,14.3670,0.8605,0.4718,87897.05,0.00,False,87897.05,100.00,0.00,0.00,87897.05,87897.05,0.0846
2025-11-26T15:58:21.467806,MONITOR,LONG,LONG,13.5320,15.5360,0.8710,0.4718,87897.05,0.00,False,87897.05,100.00,0.00,0.00,87897.05,87897.05,0.0846
2025-11-26T15:58:21.471296,MONITOR,LONG,LONG,14.9710,16.9750,0.8819,0.4718,87897.05,0.00,False,87897.05,100.00,0.00,0.00,87897.05,87897.05,0.0846
2025-11-26T15:58:22.182506,MONITOR,LONG,LONG,17.3860,17.3860,1.0000,-0.7598,87897.05,0.00,False,87897.05,50.00,50.00,50.00,87897.05,87897.05,0.0846
2025-11-26T15:58:23.951879,MONITOR,LONG,LONG,19.2700,19.2700,1.0000,-0.8266,87897.05,0.00,False,87897.05,50.00,50.00,50.00,87897.05,87897.05,0.0846
2025-11-26T15:58:27.947516,MONITOR,LONG,LONG,39.1110,39.1110,1.0000,-0.4865,87899.95,0.00,False,87899.95,100.00,0.00,0.00,87899.95,87899.95,0.0879
2025-11-26T15:58:27.959070,MONITOR,LONG,LONG,63.1570,63.1570,1.0000,-0.4865,87903.45,0.00,False,87903.45,100.00,0.00,0.00,87903.45,87903.45,0.0919
2025-11-26T15:58:28.041653,MONITOR,LONG,LONG,64.4210,64.4210,1.0000,0.9579,87904.85,0.00,False,87904.64,100.00,0.00,0.00,87905.38,87903.90,0.0935
2025-11-26T15:58:28.066639,MONITOR,LONG,LONG,65.4720,65.4720,1.0000,0.9834,87905.45,0.00,False,87905.17,100.00,0.00,0.00,87905.73,87904.62,0.0942
2025-11-26T15:58:29.028029,MONITOR,LONG,LONG,63.4600,67.4840,0.9404,0.9151,87914.35,0.00,False,87914.04,100.00,0.00,0.00,87915.09,87912.98,0.1043
2025-11-26T15:58:29.037897,MONITOR,LONG,LONG,62.4260,68.5180,0.9111,0.9151,87911.95,0.00,False,87911.95,47.62,0.00,0.00,87911.95,87911.95,0.1016
2025-11-26T15:58:29.041323,MONITOR,LONG,LONG,64.7010,70.7930,0.9139,0.9151,87911.95,0.00,False,87911.95,47.62,0.00,0.00,87911.95,87911.95,0.1016
2025-11-26T15:58:29.045466,MONITOR,LONG,LONG,66.4850,72.5770,0.9161,0.9151,87911.95,0.00,False,87911.95,47.62,0.00,0.00,87911.95,87911.95,0.1016
2025-11-26T15:58:29.050955,MONITOR,LONG,LONG,67.9880,74.0800,0.9178,0.9151,87911.95,0.00,False,87911.95,50.00,50.00,50.00,87911.95,87911.95,0.1016
2025-11-26T15:58:29.636226,MONITOR,LONG,LONG,66.9650,75.1030,0.8916,0.0913,87907.45,0.00,False,87907.45,50.00,50.00,50.00,87907.45,87907.45,0.0964
2025-11-26T15:58:33.043144,MONITOR,LONG,LONG,63.5810,73.7710,0.8619,0.9862,87907.45,0.00,False,87907.45,50.00,50.00,50.00,87907.45,87907.45,0.0964
2025-11-26T15:58:33.991640,MONITOR,LONG,LONG,61.8800,75.4720,0.8199,0.9480,87914.15,0.00,False,87914.15,48.15,100.00,66.67,87914.15,87914.15,0.1041
2025-11-26T15:58:35.018706,MONITOR,LONG,LONG,63.3600,76.9520,0.8234,0.5896,87915.60,0.00,False,87914.29,67.15,50.00,50.00,87915.17,87913.42,0.1057
