timestamp,mode,decision_stage,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,notes
2025-11-17T00:40:08.849018,M0_ULTRA_SAFE,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),1.3390088717627027,3.3475221794067567,0.6695044358813513,0.3,0.010635271346273348,3.222378065928679e-07,HOLD
2025-11-17T00:40:08.849238,M1_SAFE,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),1.3390088717627027,3.3475221794067567,0.6695044358813513,0.3,0.010635271346273348,3.222378065928679e-07,HOLD
2025-11-17T00:40:08.849736,M2_NORMAL,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),1.3390088717627027,3.3475221794067567,0.6695044358813513,0.3,0.010635271346273348,3.222378065928679e-07,HOLD
2025-11-17T00:40:08.849915,M3_AGGRESSIVE,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),1.3390088717627027,3.3475221794067567,0.6695044358813513,0.3,0.010635271346273348,3.222378065928679e-07,HOLD
2025-11-17T00:40:08.850003,M4_VERY_AGGRESSIVE,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),1.3390088717627027,3.3475221794067567,0.6695044358813513,0.3,0.010635271346273348,3.222378065928679e-07,HOLD
2025-11-17T00:40:08.850076,M5_ULTRA_AGGRESSIVE,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),1.3390088717627027,3.3475221794067567,0.6695044358813513,0.3,0.010635271346273348,3.222378065928679e-07,HOLD
2025-11-17T00:40:08.850147,M6_SIGNAL_SANDBOX,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),1.3390088717627027,3.3475221794067567,0.6695044358813513,0.3,0.010635271346273348,3.222378065928679e-07,HOLD
2025-11-17T00:40:13.854799,M0_ULTRA_SAFE,OBI -0.0850 too neutral,0.16991610539997642,-0.4247902634999411,-0.08495805269998821,0.3,0.010634536188616343,-3.751533661410903e-08,HOLD
2025-11-17T00:40:13.855061,M1_SAFE,OBI -0.0850 too neutral,0.16991610539997642,-0.4247902634999411,-0.08495805269998821,0.3,0.010634536188616343,-3.751533661410903e-08,HOLD
2025-11-17T00:40:13.855496,M2_NORMAL,OBI -0.0850 too neutral,0.16991610539997642,-0.4247902634999411,-0.08495805269998821,0.3,0.010634536188616343,-3.751533661410903e-08,HOLD
