timestamp,mode,style,decision_stage,action,reason,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,micro_signal,micro_confidence,large_trade_boost,large_trade_direction,large_trade_net_qty,entry_reason
2025-11-18T12:08:52.390317,M0_ULTRA_SAFE,baseline,Sniper momentum not ready,HOLD,Sniper momentum not ready,1.1405405405405407,-2.8513513513513518,-0.5702702702702703,0.3,0.011060827359981689,-2.679910450912499e-07,,,False,,0.0,
2025-11-18T12:08:52.390540,M1_SAFE_PRIME,trend,Trend Sniper waiting for directional edge,HOLD,Trend Sniper waiting for directional edge,1.1405405405405407,-2.8513513513513518,-0.5702702702702703,0.3,0.011060827359981689,-2.679910450912499e-07,,,False,,0.0,
2025-11-18T12:08:52.390939,M2_NORMAL_PRIME,scalper,Scalper waiting for micro impulse,HOLD,Scalper waiting for micro impulse,1.1405405405405407,-2.8513513513513518,-0.5702702702702703,0.3,0.011060827359981689,-2.679910450912499e-07,,,False,,0.0,
2025-11-18T12:08:52.391027,M5_ULTRA_AGGRESSIVE_PRIME,reversion,Reversion waiting for wide range,HOLD,Reversion waiting for wide range,1.1405405405405407,-2.8513513513513518,-0.5702702702702703,0.3,0.011060827359981689,-2.679910450912499e-07,,,False,,0.0,
2025-11-18T12:08:52.391150,M6_SIGNAL_SANDBOX,sandbox,"Hybrid SHORT: FZ=-2.85, Signal=1.14, OBI=-0.5703 | Edge -0.01% | Micro 0.23",SHORT,"Hybrid SHORT: FZ=-2.85, Signal=1.14, OBI=-0.5703 | Edge -0.01% | Micro 0.23",1.1405405405405407,-2.8513513513513518,-0.5702702702702703,0.3,0.011060827359981689,-2.679910450912499e-07,NEUTRAL,0.22847413472562797,False,,0.0,
2025-11-18T12:08:52.391283,M7_BREAKOUT_SNIPER,breakout,M7 Breakout: Not enough bars,HOLD,M7 Breakout: Not enough bars,1.1405405405405407,-2.8513513513513518,-0.5702702702702703,0.3,0.011060827359981689,-2.679910450912499e-07,,,False,,0.0,
2025-11-18T12:08:52.391342,M8_VOLUME_SNIPER,volume,M8 Volume: Not enough volume data,HOLD,M8 Volume: Not enough volume data,1.1405405405405407,-2.8513513513513518,-0.5702702702702703,0.3,0.011060827359981689,-2.679910450912499e-07,,,False,,0.0,
2025-11-18T12:08:52.391390,M9_VOLATILITY_SNIPER,volatility,M9 Volatility: Not enough bars,HOLD,M9 Volatility: Not enough bars,1.1405405405405407,-2.8513513513513518,-0.5702702702702703,0.3,0.011060827359981689,-2.679910450912499e-07,,,False,,0.0,
2025-11-18T12:08:57.400385,M0_ULTRA_SAFE,baseline,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),HOLD,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),0.21190219898508383,0.5297554974627096,0.10595109949254192,0.3,0.011060839595794974,2.295034144354542e-07,,,True,LONG,3.4859999999999998,
2025-11-18T12:08:57.400592,M1_SAFE_PRIME,trend,Trend Sniper waiting for directional edge,HOLD,Trend Sniper waiting for directional edge,0.21190219898508383,0.5297554974627096,0.10595109949254192,0.3,0.011060839595794974,2.295034144354542e-07,,,False,,0.0,
