timestamp,mode,style,decision_stage,action,reason,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,micro_signal,micro_confidence,large_trade_boost,large_trade_direction,large_trade_net_qty,entry_reason,price,rsi_14,stoch_k,stoch_d,ma_20,boll_upper,boll_lower,market_regime,is_consolidating,momentum_pct,volatility_pct,trend_strength,range_position,ma_distance,volume_ratio
2025-11-30T14:37:23.393117,MUP_DIRECTIONAL_LONG,direction_probe_long,Mup Bias Probe auto-long,LONG,Mup Bias Probe auto-long,1.4634613542764103,3.658653385691026,0.7317306771382052,0.3,0.011001735524419262,3.873919765280979e-07,,,False,,0.0,DIRECTION_PROBE,90894.75,50.0,50.0,50.0,90894.75,90894.75,90894.75,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-30T14:37:23.393420,MDOWN_DIRECTIONAL_SHORT,direction_probe_short,Mdown Bias Probe auto-short,SHORT,Mdown Bias Probe auto-short,1.4634613542764103,3.658653385691026,0.7317306771382052,0.3,0.011001735524419262,3.873919765280979e-07,,,False,,0.0,DIRECTION_PROBE,90894.75,50.0,50.0,50.0,90894.75,90894.75,90894.75,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-30T14:37:23.393921,M_AI_WHALE_HUNTER,ai_whale_hunter,M_AI_WHALE_HUNTER HOLD,HOLD,M_AI_WHALE_HUNTER HOLD,1.4634613542764103,3.658653385691026,0.7317306771382052,0.3,0.011001735524419262,3.873919765280979e-07,,,False,,0.0,,90894.75,50.0,50.0,50.0,90894.75,90894.75,90894.75,UNKNOWN,False,0.0,0.0,0.0,,,
2025-11-30T14:37:24.399428,MUP_DIRECTIONAL_LONG,direction_probe_long,Direction probe already holding position,HOLD,Direction probe already holding position,0.06347740019795434,-0.15869350049488584,-0.03173870009897717,0.3,0.011001735524419262,-1.5876409924842105e-07,,,False,,0.0,,90894.75,50.0,50.0,50.0,90894.75,90894.75,90894.75,CONSOLIDATION,True,0.0,0.0,0.0,,0.0,1.0
2025-11-30T14:37:24.399693,MDOWN_DIRECTIONAL_SHORT,direction_probe_short,Direction probe already holding position,HOLD,Direction probe already holding position,0.06347740019795434,-0.15869350049488584,-0.03173870009897717,0.3,0.011001735524419262,-1.5876409924842105e-07,,,False,,0.0,,90894.75,50.0,50.0,50.0,90894.75,90894.75,90894.75,CONSOLIDATION,True,0.0,0.0,0.0,,0.0,1.0
2025-11-30T14:37:24.400331,M_AI_WHALE_HUNTER,ai_whale_hunter,M_AI_WHALE_HUNTER HOLD,HOLD,M_AI_WHALE_HUNTER HOLD,0.06347740019795434,-0.15869350049488584,-0.03173870009897717,0.3,0.011001735524419262,-1.5876409924842105e-07,,,False,,0.0,,90894.75,50.0,50.0,50.0,90894.75,90894.75,90894.75,CONSOLIDATION,True,0.0,0.0,0.0,,0.0,1.0
2025-11-30T14:37:25.408035,MUP_DIRECTIONAL_LONG,direction_probe_long,Direction probe already holding position,HOLD,Direction probe already holding position,0.8766214177978883,-2.1915535444947207,-0.43831070889894413,0.3,0.011001735524419262,-4.926351781962953e-07,,,False,,0.0,,90894.75,50.0,50.0,50.0,90894.75,90894.75,90894.75,CONSOLIDATION,True,0.0,0.0,0.0,,0.0,1.0
2025-11-30T14:37:25.408358,MDOWN_DIRECTIONAL_SHORT,direction_probe_short,Direction probe already holding position,HOLD,Direction probe already holding position,0.8766214177978883,-2.1915535444947207,-0.43831070889894413,0.3,0.011001735524419262,-4.926351781962953e-07,,,False,,0.0,,90894.75,50.0,50.0,50.0,90894.75,90894.75,90894.75,CONSOLIDATION,True,0.0,0.0,0.0,,0.0,1.0
2025-11-30T14:37:25.408995,M_AI_WHALE_HUNTER,ai_whale_hunter,M_AI_WHALE_HUNTER HOLD,HOLD,M_AI_WHALE_HUNTER HOLD,0.8766214177978883,-2.1915535444947207,-0.43831070889894413,0.3,0.011001735524419262,-4.926351781962953e-07,,,False,,0.0,,90894.75,50.0,50.0,50.0,90894.75,90894.75,90894.75,CONSOLIDATION,True,0.0,0.0,0.0,,0.0,1.0
2025-11-30T14:37:26.427910,MUP_DIRECTIONAL_LONG,direction_probe_long,Direction probe already holding position,HOLD,Direction probe already holding position,0.5992078162133614,-1.4980195405334036,-0.2996039081066807,0.3,0.011001892876309653,-2.4554270466704403e-07,,,False,,0.0,,90893.45,50.0,50.0,50.0,90893.45,90893.45,90893.45,CONSOLIDATION,True,-0.0014302256180944559,1.8588124744117954e-05,-4.802958374349366e-16,,0.0,1.0
