timestamp,event_type,current_dir,potential_dir,net_qty,total_qty,dominance,obi,price,prediction_prob,is_high_impact,ma_20,rsi_14,stoch_k,stoch_d,boll_upper,boll_lower,price_change_since_last_flip
2025-11-25T01:45:02.747226,PREDICTION,,SHORT,-8.5010,8.5010,1.0000,0.6143,87880.65,0.55,True,87880.82,0.00,50.00,50.00,87880.96,87880.67,0.0000
2025-11-25T01:45:07.408845,MONITOR,SHORT,SHORT,-10.6510,10.6510,1.0000,-0.2039,87870.15,0.00,False,87870.15,0.00,0.00,0.00,87870.15,87870.15,-0.0119
2025-11-25T01:45:10.151892,MONITOR,SHORT,SHORT,-11.7090,11.7090,1.0000,-0.5394,87877.95,0.00,False,87877.95,50.00,50.00,50.00,87877.95,87877.95,-0.0031
2025-11-25T01:45:15.701661,DECAY,SHORT,SHORT,-6.9390,12.8370,0.5405,0.4265,87879.95,0.00,False,87877.47,100.00,50.00,50.00,87879.77,87875.16,-0.0008
2025-11-25T01:45:16.015144,DECAY,SHORT,SHORT,-8.0230,13.9210,0.5763,0.4046,87891.15,0.00,False,87891.15,100.00,0.00,0.00,87891.15,87891.15,0.0119
2025-11-25T01:45:17.736872,DECAY,SHORT,SHORT,-9.2320,15.1300,0.6102,0.1110,87899.45,0.00,False,87899.45,50.00,50.00,50.00,87899.45,87899.45,0.0214
2025-11-25T01:45:19.766561,DECAY,SHORT,SHORT,-6.2130,14.1450,0.4392,0.8555,87899.95,0.00,False,87899.95,50.00,50.00,50.00,87899.95,87899.95,0.0220
2025-11-25T01:45:29.123859,DECAY,SHORT,SHORT,-8.9800,16.9120,0.5310,0.3084,87894.95,0.00,False,87894.95,50.00,50.00,50.00,87894.95,87894.95,0.0163
2025-11-25T01:45:38.838965,DECAY,SHORT,SHORT,-0.6460,13.6380,0.0474,0.8915,87916.45,0.00,False,87916.45,100.00,0.00,0.00,87916.45,87916.45,0.0407
2025-11-25T01:45:41.696472,DECAY,SHORT,SHORT,-10.8160,23.8080,0.4543,0.7798,87916.30,0.00,False,87916.43,0.00,50.00,50.00,87916.52,87916.35,0.0406
2025-11-25T01:45:41.706257,DECAY,SHORT,SHORT,-11.8190,24.8110,0.4764,0.7798,87909.60,0.00,False,87909.65,0.00,0.00,0.00,87909.86,87909.44,0.0329
2025-11-25T01:45:44.473329,DECAY,SHORT,SHORT,-10.5930,26.0370,0.4068,0.9698,87918.05,0.00,False,87918.05,54.75,100.00,100.00,87918.05,87918.05,0.0426
2025-11-25T01:45:44.477335,DECAY,SHORT,SHORT,-8.8520,27.7780,0.3187,0.9698,87918.15,0.00,False,87918.15,77.05,0.00,0.00,87918.15,87918.15,0.0427
2025-11-25T01:45:46.715326,DECAY,SHORT,SHORT,-8.4350,26.0270,0.3241,0.4174,87932.25,0.00,False,87932.25,100.00,0.00,0.00,87932.25,87932.25,0.0587
2025-11-25T01:45:49.527002,DECAY,SHORT,SHORT,-10.0040,27.5960,0.3625,-0.1148,87932.25,0.00,False,87932.25,50.00,50.00,50.00,87932.25,87932.25,0.0587
2025-11-25T01:45:50.460348,DECAY,SHORT,SHORT,-9.2550,28.3450,0.3265,-0.0275,87932.25,0.00,False,87932.25,50.00,50.00,50.00,87932.25,87932.25,0.0587
2025-11-25T01:45:50.736689,DECAY,SHORT,SHORT,-13.2480,32.3380,0.4097,-0.2567,87932.25,0.00,False,87932.25,50.00,50.00,50.00,87932.25,87932.25,0.0587
2025-11-25T01:45:50.775680,DECAY,SHORT,SHORT,-17.3590,36.4490,0.4763,-0.2567,87928.10,0.00,False,87929.10,0.00,0.00,0.00,87930.63,87927.57,0.0540
2025-11-25T01:45:52.555049,DECAY,SHORT,SHORT,-18.4870,37.5770,0.4920,-0.5183,87923.55,0.00,False,87923.55,50.00,50.00,50.00,87923.55,87923.55,0.0488
