timestamp,mode,style,decision_stage,action,reason,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,micro_signal,micro_confidence,large_trade_boost,large_trade_direction,large_trade_net_qty,entry_reason
2025-11-20T05:40:10.189512,M0_ULTRA_SAFE,baseline,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),HOLD,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),0.843903538426865,2.109758846067163,0.4219517692134325,0.3,0.01107941782155609,9.63491984986386e-08,,,False,,0.0,
2025-11-20T05:40:10.190091,M1_SAFE_PRIME,trend,Trend Sniper active in all market conditions,HOLD,Trend Sniper active in all market conditions,0.843903538426865,2.109758846067163,0.4219517692134325,0.3,0.01107941782155609,9.63491984986386e-08,,,False,,0.0,
2025-11-20T05:40:10.190405,M2_NORMAL_PRIME,scalper,Scalper Sniper active in all market conditions,HOLD,Scalper Sniper active in all market conditions,0.843903538426865,2.109758846067163,0.4219517692134325,0.3,0.01107941782155609,9.63491984986386e-08,,,False,,0.0,
2025-11-20T05:40:10.190689,M5_ULTRA_AGGRESSIVE_PRIME,reversion,Reversion waiting for wide range,HOLD,Reversion waiting for wide range,0.843903538426865,2.109758846067163,0.4219517692134325,0.3,0.01107941782155609,9.63491984986386e-08,,,False,,0.0,
2025-11-20T05:40:10.191069,M6_SIGNAL_SANDBOX,sandbox,"Hybrid LONG: FZ=2.11, Signal=0.84, OBI=0.4220 | Edge 0.02% | Micro 0.17",LONG,"Hybrid LONG: FZ=2.11, Signal=0.84, OBI=0.4220 | Edge 0.02% | Micro 0.17",0.843903538426865,2.109758846067163,0.4219517692134325,0.3,0.01107941782155609,9.63491984986386e-08,NEUTRAL,0.17260551006658204,False,,0.0,
2025-11-20T05:40:10.191665,M7_BREAKOUT_SNIPER,breakout,Breakout Sniper active in all market conditions,HOLD,Breakout Sniper active in all market conditions,0.843903538426865,2.109758846067163,0.4219517692134325,0.3,0.01107941782155609,9.63491984986386e-08,,,False,,0.0,
2025-11-20T05:40:10.191988,M8_VOLUME_SNIPER,volume,Volume Sniper active in all market conditions,HOLD,Volume Sniper active in all market conditions,0.843903538426865,2.109758846067163,0.4219517692134325,0.3,0.01107941782155609,9.63491984986386e-08,,,False,,0.0,
2025-11-20T05:40:10.192328,M9_VOLATILITY_SNIPER,volatility,M9 Volatility: ATR 0.0000% < threshold 0.006%,HOLD,M9 Volatility: ATR 0.0000% < threshold 0.006%,0.843903538426865,2.109758846067163,0.4219517692134325,0.3,0.01107941782155609,9.63491984986386e-08,,,False,,0.0,
2025-11-20T05:40:10.192513,M_WHALE_WATCHER,whale,M🐳 Whale: dominance 0.00 < 0.6,HOLD,M🐳 Whale: dominance 0.00 < 0.6,0.843903538426865,2.109758846067163,0.4219517692134325,0.3,0.01107941782155609,9.63491984986386e-08,,,False,,0.0,
2025-11-20T05:40:10.193183,M_LP_WHALE_BURST,lp_whale_burst,M🥊 liquidation data stale (580.2m),HOLD,M🥊 liquidation data stale (580.2m),0.843903538426865,2.109758846067163,0.4219517692134325,0.3,0.01107941782155609,9.63491984986386e-08,,,False,,0.0,
