timestamp,mode,style,decision_stage,action,reason,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,micro_signal,micro_confidence,large_trade_boost,large_trade_direction,large_trade_net_qty,entry_reason
2025-11-19T23:33:15.987798,M0_ULTRA_SAFE,baseline,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),HOLD,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),0.2168364058269948,0.542091014567487,0.1084182029134974,0.3,0.011004520107274348,9.185770942622808e-08,,,False,,0.0,
2025-11-19T23:33:15.987955,M1_SAFE_PRIME,trend,Trend Sniper active in all market conditions,HOLD,Trend Sniper active in all market conditions,0.2168364058269948,0.542091014567487,0.1084182029134974,0.3,0.011004520107274348,9.185770942622808e-08,,,False,,0.0,
2025-11-19T23:33:15.988028,M2_NORMAL_PRIME,scalper,Scalper Sniper active in all market conditions,HOLD,Scalper Sniper active in all market conditions,0.2168364058269948,0.542091014567487,0.1084182029134974,0.3,0.011004520107274348,9.185770942622808e-08,,,False,,0.0,
2025-11-19T23:33:15.988095,M5_ULTRA_AGGRESSIVE_PRIME,reversion,Reversion waiting for wide range,HOLD,Reversion waiting for wide range,0.2168364058269948,0.542091014567487,0.1084182029134974,0.3,0.011004520107274348,9.185770942622808e-08,,,False,,0.0,
2025-11-19T23:33:15.988176,M6_SIGNAL_SANDBOX,sandbox,Waiting for Hybrid signal,HOLD,Waiting for Hybrid signal,0.2168364058269948,0.542091014567487,0.1084182029134974,0.3,0.011004520107274348,9.185770942622808e-08,NEUTRAL,0.07247381110064005,False,,0.0,
2025-11-19T23:33:15.988235,M7_BREAKOUT_SNIPER,breakout,Breakout Sniper active in all market conditions,HOLD,Breakout Sniper active in all market conditions,0.2168364058269948,0.542091014567487,0.1084182029134974,0.3,0.011004520107274348,9.185770942622808e-08,,,False,,0.0,
2025-11-19T23:33:15.988289,M8_VOLUME_SNIPER,volume,Volume Sniper active in all market conditions,HOLD,Volume Sniper active in all market conditions,0.2168364058269948,0.542091014567487,0.1084182029134974,0.3,0.011004520107274348,9.185770942622808e-08,,,False,,0.0,
2025-11-19T23:33:15.988370,M9_VOLATILITY_SNIPER,volatility,M9 Volatility: ATR 0.0000% < threshold 0.006%,HOLD,M9 Volatility: ATR 0.0000% < threshold 0.006%,0.2168364058269948,0.542091014567487,0.1084182029134974,0.3,0.011004520107274348,9.185770942622808e-08,,,False,,0.0,
2025-11-19T23:33:15.988423,M_WHALE_WATCHER,whale,M🐳 Whale: dominance 0.00 < 0.6,HOLD,M🐳 Whale: dominance 0.00 < 0.6,0.2168364058269948,0.542091014567487,0.1084182029134974,0.3,0.011004520107274348,9.185770942622808e-08,,,False,,0.0,
2025-11-19T23:33:15.988476,M_LP_WHALE_BURST,lp_whale_burst,M🥊 liquidation data stale (213.3m),HOLD,M🥊 liquidation data stale (213.3m),0.2168364058269948,0.542091014567487,0.1084182029134974,0.3,0.011004520107274348,9.185770942622808e-08,,,False,,0.0,
2025-11-19T23:33:15.988537,MUP_DIRECTIONAL_LONG,direction_probe_long,Mup Bias Probe auto-long,LONG,Mup Bias Probe auto-long,0.2168364058269948,0.542091014567487,0.1084182029134974,0.3,0.011004520107274348,9.185770942622808e-08,,,False,,0.0,DIRECTION_PROBE
2025-11-19T23:33:15.988640,MDOWN_DIRECTIONAL_SHORT,direction_probe_short,Mdown Bias Probe auto-short,SHORT,Mdown Bias Probe auto-short,0.2168364058269948,0.542091014567487,0.1084182029134974,0.3,0.011004520107274348,9.185770942622808e-08,,,False,,0.0,DIRECTION_PROBE
2025-11-19T23:33:20.993854,M0_ULTRA_SAFE,baseline,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),HOLD,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),1.346815834767642,-3.367039586919105,-0.673407917383821,0.3,0.011005198304458685,-4.142021063782663e-07,,,False,,0.0,
2025-11-19T23:33:20.994061,M1_SAFE_PRIME,trend,Trend Sniper active in all market conditions,HOLD,Trend Sniper active in all market conditions,1.346815834767642,-3.367039586919105,-0.673407917383821,0.3,0.011005198304458685,-4.142021063782663e-07,,,False,,0.0,
2025-11-19T23:33:20.994138,M2_NORMAL_PRIME,scalper,Scalper Sniper active in all market conditions,HOLD,Scalper Sniper active in all market conditions,1.346815834767642,-3.367039586919105,-0.673407917383821,0.3,0.011005198304458685,-4.142021063782663e-07,,,False,,0.0,
2025-11-19T23:33:20.994266,M5_ULTRA_AGGRESSIVE_PRIME,reversion,Reversion waiting for wide range,HOLD,Reversion waiting for wide range,1.346815834767642,-3.367039586919105,-0.673407917383821,0.3,0.011005198304458685,-4.142021063782663e-07,,,False,,0.0,
2025-11-19T23:33:20.994385,M6_SIGNAL_SANDBOX,sandbox,"Hybrid SHORT: FZ=-3.37, Signal=1.35, OBI=-0.6734 | Edge 0.01% | Micro 0.47",SHORT,"Hybrid SHORT: FZ=-3.37, Signal=1.35, OBI=-0.6734 | Edge 0.01% | Micro 0.47",1.346815834767642,-3.367039586919105,-0.673407917383821,0.3,0.011005198304458685,-4.142021063782663e-07,NEUTRAL,0.46936320837373907,False,,0.0,
2025-11-19T23:33:20.994505,M7_BREAKOUT_SNIPER,breakout,Breakout Sniper active in all market conditions,HOLD,Breakout Sniper active in all market conditions,1.346815834767642,-3.367039586919105,-0.673407917383821,0.3,0.011005198304458685,-4.142021063782663e-07,,,False,,0.0,
