timestamp,mode,decision_stage,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,notes
2025-11-17T13:07:58.514472,M0_ULTRA_SAFE,Sniper momentum not ready,0.8201204623148297,-2.050301155787074,-0.41006023115741486,0.3,0.010517309650238333,-2.090530812224258e-07,HOLD
2025-11-17T13:07:58.514717,M1_SAFE,"Relaxed entry (M1_SAFE): Signal=0.82, FZ=-2.05, OBI=-0.4101 | Edge -0.01% | Micro 0.16",0.8201204623148297,-2.050301155787074,-0.41006023115741486,0.3,0.010517309650238333,-2.090530812224258e-07,LONG
2025-11-17T13:07:58.514869,M2_NORMAL,"Hybrid SHORT: FZ=-2.05, Signal=0.82, OBI=-0.4101 | Edge -0.01% | Micro 0.16",0.8201204623148297,-2.050301155787074,-0.41006023115741486,0.3,0.010517309650238333,-2.090530812224258e-07,SHORT
2025-11-17T13:07:58.515353,M3_AGGRESSIVE,"Hybrid SHORT: FZ=-2.05, Signal=0.82, OBI=-0.4101 | Edge -0.02% | Micro 0.16",0.8201204623148297,-2.050301155787074,-0.41006023115741486,0.3,0.010517309650238333,-2.090530812224258e-07,SHORT
2025-11-17T13:07:58.515484,M4_VERY_AGGRESSIVE,"Hybrid SHORT: FZ=-2.05, Signal=0.82, OBI=-0.4101 | Edge -0.02% | Micro 0.16",0.8201204623148297,-2.050301155787074,-0.41006023115741486,0.3,0.010517309650238333,-2.090530812224258e-07,SHORT
2025-11-17T13:07:58.515618,M5_ULTRA_AGGRESSIVE,"Hybrid SHORT: FZ=-2.05, Signal=0.82, OBI=-0.4101 | Edge -0.03% | Micro 0.16",0.8201204623148297,-2.050301155787074,-0.41006023115741486,0.3,0.010517309650238333,-2.090530812224258e-07,SHORT
2025-11-17T13:07:58.515733,M6_SIGNAL_SANDBOX,"Hybrid SHORT: FZ=-2.05, Signal=0.82, OBI=-0.4101 | Edge -0.01% | Micro 0.16",0.8201204623148297,-2.050301155787074,-0.41006023115741486,0.3,0.010517309650238333,-2.090530812224258e-07,SHORT
2025-11-17T13:08:03.521476,M0_ULTRA_SAFE,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),1.0120563380281693,-2.5301408450704233,-0.5060281690140847,0.3,0.010518969119069875,-2.58642576691408e-07,HOLD
2025-11-17T13:08:03.521652,M1_SAFE,Already have position,1.0120563380281693,-2.5301408450704233,-0.5060281690140847,0.3,0.010518969119069875,-2.58642576691408e-07,HOLD
2025-11-17T13:08:03.521726,M2_NORMAL,Already have position,1.0120563380281693,-2.5301408450704233,-0.5060281690140847,0.3,0.010518969119069875,-2.58642576691408e-07,HOLD
2025-11-17T13:08:03.521787,M3_AGGRESSIVE,Already have position,1.0120563380281693,-2.5301408450704233,-0.5060281690140847,0.3,0.010518969119069875,-2.58642576691408e-07,HOLD
2025-11-17T13:08:03.521841,M4_VERY_AGGRESSIVE,Already have position,1.0120563380281693,-2.5301408450704233,-0.5060281690140847,0.3,0.010518969119069875,-2.58642576691408e-07,HOLD
2025-11-17T13:08:03.521894,M5_ULTRA_AGGRESSIVE,Already have position,1.0120563380281693,-2.5301408450704233,-0.5060281690140847,0.3,0.010518969119069875,-2.58642576691408e-07,HOLD
2025-11-17T13:08:03.521944,M6_SIGNAL_SANDBOX,Already have position,1.0120563380281693,-2.5301408450704233,-0.5060281690140847,0.3,0.010518969119069875,-2.58642576691408e-07,HOLD
