timestamp,event_type,current_dir,potential_dir,net_qty,total_qty,dominance,obi,price,prediction_prob,is_high_impact,ma_20,rsi_14,stoch_k,stoch_d,boll_upper,boll_lower,price_change_since_last_flip
2025-11-27T02:51:22.336117,DECAY,,SHORT,-3.4600,9.7220,0.3559,0.1489,90035.25,0.00,False,90041.29,0.00,50.00,50.00,90049.39,90033.19,0.0000
2025-11-27T02:51:22.349165,WARNING,,SHORT,-5.2480,11.5100,0.4560,0.1489,90033.90,0.30,False,90033.90,97.69,0.00,0.00,90033.90,90033.90,0.0000
2025-11-27T02:51:28.937531,WARNING,,SHORT,-6.8630,13.1250,0.5229,0.1801,90042.95,0.30,False,90042.95,100.00,0.00,0.00,90042.95,90042.95,0.0000
2025-11-27T02:51:36.314355,WARNING,,SHORT,-5.8630,14.1250,0.4151,0.3891,90039.45,0.30,False,90039.45,50.00,50.00,50.00,90039.45,90039.45,-0.0039
2025-11-27T02:51:37.177621,DECAY,,SHORT,-2.7730,14.3370,0.1934,0.8774,90039.45,0.00,False,90039.45,50.00,50.00,50.00,90039.45,90039.45,0.0000
2025-11-27T02:51:39.768168,DECAY,,SHORT,-1.3980,15.7120,0.0890,0.2367,90039.45,0.00,False,90039.45,50.00,50.00,50.00,90039.45,90039.45,0.0000
2025-11-27T02:51:41.747171,DECAY,,SHORT,-1.7860,15.3240,0.1165,0.6778,90039.65,0.00,False,90039.65,50.00,50.00,50.00,90039.65,90039.65,0.0002
2025-11-27T02:51:45.632258,DECAY,,SHORT,-3.5720,17.1100,0.2088,-0.3031,90047.55,0.00,False,90047.55,50.00,50.00,50.00,90047.55,90047.55,0.0090
2025-11-27T02:51:46.663830,DECAY,,SHORT,-5.1540,18.6920,0.2757,-0.9256,90041.85,0.00,False,90042.80,0.00,50.00,50.00,90043.74,90041.86,0.0027
2025-11-27T02:51:56.553575,DECAY,,SHORT,-0.0750,13.6130,0.0055,-0.8857,90039.55,0.00,False,90039.55,50.00,50.00,50.00,90039.55,90039.55,0.0001
2025-11-27T02:52:00.420538,DECAY,,SHORT,-0.9960,14.5340,0.0685,-0.8408,90030.65,0.00,False,90031.86,0.00,50.00,50.00,90033.90,90029.82,-0.0098
2025-11-27T02:52:01.268533,DECAY,,LONG,0.3010,15.8310,0.0190,0.7157,90024.25,0.00,False,90024.25,50.00,50.00,50.00,90024.25,90024.25,-0.0169
2025-11-27T02:52:07.812753,DECAY,,SHORT,-3.7380,14.5680,0.2566,-0.1691,90024.25,0.00,False,90024.25,0.00,0.00,0.00,90024.25,90024.25,-0.0169
2025-11-27T02:52:11.831748,WARNING,,SHORT,-8.9670,11.5610,0.7756,0.3238,90024.25,0.30,False,90024.25,50.00,50.00,50.00,90024.25,90024.25,-0.0169
2025-11-27T02:52:14.259015,DECAY,SHORT,SHORT,-7.6440,12.8840,0.5933,0.5801,90024.45,0.00,False,90024.45,50.00,50.00,50.00,90024.45,90024.45,-0.0167
2025-11-27T02:52:14.321354,MONITOR,SHORT,SHORT,-12.6440,17.8840,0.7070,0.9583,90024.45,0.00,False,90024.45,50.00,50.00,50.00,90024.45,90024.45,-0.0167
2025-11-27T02:52:16.654643,MONITOR,SHORT,SHORT,-14.5900,19.8300,0.7358,-0.5616,90022.40,0.00,False,90022.47,0.00,0.00,0.00,90022.59,90022.36,-0.0189
2025-11-27T02:52:28.309113,MONITOR,SHORT,SHORT,-12.8130,18.0530,0.7097,-0.6744,90011.05,0.00,False,90011.05,50.00,50.00,50.00,90011.05,90011.05,-0.0315
2025-11-27T02:52:31.343632,MONITOR,SHORT,SHORT,-27.2110,29.8570,0.9114,-0.2023,89996.45,0.00,False,89996.45,0.00,0.00,0.00,89996.45,89996.45,-0.0478
2025-11-27T02:52:31.356291,MONITOR,SHORT,SHORT,-28.2820,30.9280,0.9144,-0.9732,89995.00,0.00,False,89995.28,0.00,0.00,0.00,89995.75,89994.81,-0.0494
2025-11-27T02:52:34.916118,MONITOR,SHORT,SHORT,-29.7600,32.4060,0.9183,-0.6841,89974.15,0.00,False,89974.15,50.00,50.00,50.00,89974.15,89974.15,-0.0725
2025-11-27T02:52:50.743585,MONITOR,SHORT,SHORT,-21.1300,21.1300,1.0000,-0.7754,89996.35,0.00,False,89996.35,0.00,0.00,0.00,89996.35,89996.35,-0.0479
2025-11-27T02:52:52.034403,MONITOR,SHORT,SHORT,-20.1270,22.1330,0.9094,-0.3878,89996.35,0.00,False,89996.35,50.00,50.00,50.00,89996.35,89996.35,-0.0479
2025-11-27T02:53:00.137368,MONITOR,SHORT,SHORT,-20.2710,22.2770,0.9100,-0.7602,89995.25,0.00,False,89995.49,0.00,50.00,50.00,89995.73,89995.24,-0.0491
2025-11-27T02:53:16.174942,MONITOR,SHORT,SHORT,-9.6760,11.6820,0.8283,0.0288,89941.35,0.00,False,89941.35,50.00,50.00,50.00,89941.35,89941.35,-0.1090
2025-11-27T02:53:20.508592,MONITOR,SHORT,SHORT,-11.7030,13.7090,0.8537,0.3156,89932.35,0.00,False,89932.35,50.00,50.00,50.00,89932.35,89932.35,-0.1189
2025-11-27T02:53:22.333494,MONITOR,SHORT,SHORT,-12.4300,12.4300,1.0000,0.9239,89941.55,0.00,False,89941.55,50.00,50.00,50.00,89941.55,89941.55,-0.1087
2025-11-27T02:53:24.178817,MONITOR,SHORT,SHORT,-10.7860,14.0740,0.7664,0.8431,89956.55,0.00,False,89956.55,50.00,50.00,50.00,89956.55,89956.55,-0.0921
2025-11-27T02:53:25.791590,MONITOR,SHORT,SHORT,-11.9970,15.2850,0.7849,-0.5168,89954.45,0.00,False,89954.45,50.00,50.00,50.00,89954.45,89954.45,-0.0944
2025-11-27T02:53:26.666348,DECAY,SHORT,SHORT,-10.3310,16.9510,0.6095,-0.4019,89954.45,0.00,False,89954.45,50.00,50.00,50.00,89954.45,89954.45,-0.0944
