timestamp,event_type,current_dir,potential_dir,net_qty,total_qty,dominance,obi,price,prediction_prob,is_high_impact,ma_20,rsi_14,stoch_k,stoch_d,boll_upper,boll_lower,price_change_since_last_flip
2025-11-26T22:32:42.490870,WARNING,,LONG,4.6720,8.6160,0.5422,-0.2745,87262.20,0.30,False,87261.41,100.00,0.00,0.00,87262.50,87260.33,0.0000
2025-11-26T22:32:44.983083,WARNING,,LONG,5.8090,9.7530,0.5956,-0.1700,87258.65,0.30,False,87258.65,50.00,50.00,50.00,87258.65,87258.65,-0.0041
2025-11-26T22:32:48.474663,DECAY,,LONG,3.9110,11.6510,0.3357,0.7544,87258.65,0.00,False,87258.65,50.00,50.00,50.00,87258.65,87258.65,-0.0041
2025-11-26T22:32:50.537310,PREDICTION,,LONG,8.9240,16.6640,0.5355,0.5489,87284.85,0.50,True,87282.40,100.00,0.00,0.00,87287.43,87277.37,0.0260
2025-11-26T22:32:51.552833,PREDICTION,,LONG,10.8360,18.5760,0.5833,0.8313,87300.00,0.75,True,87299.96,100.00,50.00,50.00,87300.01,87299.92,0.0433
2025-11-26T22:32:52.475827,PREDICTION,,LONG,9.6360,19.7760,0.4873,0.6088,87307.95,0.50,True,87307.95,50.00,50.00,50.00,87307.95,87307.95,0.0524
2025-11-26T22:32:59.683650,DECAY,,LONG,6.6250,22.7870,0.2907,-0.2767,87309.05,0.00,False,87311.58,0.00,50.00,50.00,87314.45,87308.71,0.0537
2025-11-26T22:33:00.987203,DECAY,,LONG,5.4800,23.9320,0.2290,-0.6901,87306.55,0.00,False,87306.55,0.00,0.00,0.00,87306.55,87306.55,0.0508
2025-11-26T22:33:01.072582,DECAY,,LONG,4.3410,25.0710,0.1731,-0.8081,87304.45,0.00,False,87304.45,0.00,0.00,0.00,87304.45,87304.45,0.0484
2025-11-26T22:33:03.706669,DECAY,,LONG,2.9730,26.4390,0.1124,0.7575,87285.65,0.00,False,87286.01,0.00,0.00,50.00,87286.43,87285.59,0.0269
2025-11-26T22:33:05.294509,DECAY,,LONG,1.9580,27.4540,0.0713,-0.7503,87269.60,0.00,False,87270.15,0.00,0.00,0.00,87271.48,87268.81,0.0085
2025-11-26T22:33:05.305893,DECAY,,LONG,0.9250,28.4870,0.0325,-0.7503,87269.55,0.00,False,87269.55,0.00,0.00,0.00,87269.55,87269.55,0.0084
2025-11-26T22:33:08.349990,DECAY,,LONG,4.8060,32.3680,0.1485,-0.1350,87275.60,0.00,False,87274.41,100.00,50.00,50.00,87275.21,87273.61,0.0154
2025-11-26T22:33:08.694688,DECAY,,LONG,6.8060,34.3680,0.1980,-0.0392,87278.35,0.00,False,87278.35,50.00,50.00,50.00,87278.35,87278.35,0.0185
2025-11-26T22:33:10.961396,DECAY,,LONG,4.0470,31.6090,0.1280,-0.2309,87279.05,0.00,False,87278.46,100.00,50.00,50.00,87278.97,87277.94,0.0193
2025-11-26T22:33:11.573953,DECAY,,LONG,4.2600,31.3960,0.1357,-0.5981,87280.15,0.00,False,87280.15,0.00,0.00,0.00,87280.15,87280.15,0.0206
2025-11-26T22:33:19.150416,DECAY,,SHORT,-0.0240,27.7680,0.0009,0.3352,87200.95,0.00,False,87200.95,50.00,50.00,50.00,87200.95,87200.95,-0.0702
2025-11-26T22:33:20.839073,DECAY,,SHORT,-3.6270,24.1650,0.1501,0.7156,87206.35,0.00,False,87206.35,50.00,50.00,50.00,87206.35,87206.35,-0.0640
2025-11-26T22:33:25.135353,DECAY,,SHORT,-5.5830,22.2970,0.2504,-0.5072,87201.65,0.00,False,87205.39,0.00,50.00,50.00,87210.42,87200.37,-0.0694
2025-11-26T22:33:26.462814,DECAY,,SHORT,-7.0220,23.7360,0.2958,-0.5441,87191.75,0.00,False,87191.75,50.00,50.00,50.00,87191.75,87191.75,-0.0807
2025-11-26T22:33:28.255997,DECAY,,SHORT,-9.0220,25.7360,0.3506,-0.2272,87191.95,0.00,False,87191.95,50.00,50.00,50.00,87191.95,87191.95,-0.0805
2025-11-26T22:33:29.078778,PREDICTION,,SHORT,-11.3170,28.0310,0.4037,-0.3376,87182.75,0.75,True,87191.01,0.00,50.00,50.00,87195.89,87186.13,-0.0910
2025-11-26T22:33:29.086043,PREDICTION,,SHORT,-12.3590,29.0730,0.4251,-0.3376,87181.10,0.75,True,87183.82,0.00,0.00,0.00,87191.61,87176.03,-0.0929
2025-11-26T22:33:29.897238,DECAY,,SHORT,-10.4500,27.1640,0.3847,-0.1313,87160.05,0.00,False,87160.05,50.00,50.00,50.00,87160.05,87160.05,-0.1171
2025-11-26T22:33:37.471490,DECAY,,SHORT,-7.1580,23.8720,0.2998,-0.4209,87160.25,0.00,False,87160.25,0.00,0.00,0.00,87160.25,87160.25,-0.1168
