timestamp,event_type,current_dir,potential_dir,net_qty,total_qty,dominance,obi,price,prediction_prob,is_high_impact,ma_20,rsi_14,stoch_k,stoch_d,boll_upper,boll_lower,price_change_since_last_flip
2025-11-27T21:45:42.589378,DECAY,,LONG,0.8360,8.0680,0.1036,0.4779,90849.95,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:43.000541,DECAY,,LONG,1.8360,9.0680,0.2025,0.5682,90849.95,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:44.134559,DECAY,,LONG,2.9690,10.2010,0.2910,0.6546,90871.05,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:45.130914,PREDICTION,,LONG,6.7910,14.0230,0.4843,0.1874,90874.05,0.50,True,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:46.612830,DECAY,,LONG,2.2930,18.5210,0.1238,-0.0983,90869.50,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:47.482015,DECAY,,LONG,5.1990,21.4270,0.2426,-0.7901,90857.95,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:51.204877,DECAY,,LONG,6.3010,22.5290,0.2797,-0.3385,90854.75,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:51.482379,DECAY,,LONG,7.4840,23.7120,0.3156,-0.4977,90854.75,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:51.636279,DECAY,,LONG,9.5600,25.7880,0.3707,-0.3158,90854.75,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:52.194799,DECAY,,LONG,10.6190,26.8470,0.3955,0.6887,90854.75,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:52.346524,DECAY,,LONG,9.6160,27.8500,0.3453,0.2809,90854.75,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:53.296994,DECAY,,LONG,2.7840,34.6820,0.0803,-0.2473,90854.65,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:54.779371,DECAY,,LONG,3.7840,35.6820,0.1060,0.5612,90854.55,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:55.851137,DECAY,,LONG,1.1790,38.2870,0.0308,-0.8933,90854.55,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:56.888791,DECAY,,SHORT,-4.1740,43.6400,0.0956,-0.3341,90839.30,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:56.897618,DECAY,,SHORT,-5.3750,44.8410,0.1199,-0.3341,90837.55,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:57.086201,DECAY,,SHORT,-12.8350,52.3010,0.2454,-0.4776,90834.75,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:57.130956,DECAY,,SHORT,-15.4980,54.9640,0.2820,-0.4776,90834.75,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:57.260597,DECAY,,SHORT,-17.4700,56.9360,0.3068,-0.7953,90818.70,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T21:45:57.267275,DECAY,,SHORT,-18.7920,58.2580,0.3226,-0.7953,90817.75,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
