timestamp,mode,style,decision_stage,action,reason,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,micro_signal,micro_confidence,large_trade_boost,large_trade_direction,large_trade_net_qty,entry_reason
2025-11-20T05:09:49.618293,M0_ULTRA_SAFE,baseline,Sniper momentum not ready,HOLD,Sniper momentum not ready,1.13715232365507,2.842880809137675,0.568576161827535,0.3,0.011141471621927617,2.9153891049043e-07,,,False,,0.0,
2025-11-20T05:09:49.618500,M1_SAFE_PRIME,trend,Trend Sniper active in all market conditions,HOLD,Trend Sniper active in all market conditions,1.13715232365507,2.842880809137675,0.568576161827535,0.3,0.011141471621927617,2.9153891049043e-07,,,False,,0.0,
2025-11-20T05:09:49.618911,M2_NORMAL_PRIME,scalper,Scalper Sniper active in all market conditions,HOLD,Scalper Sniper active in all market conditions,1.13715232365507,2.842880809137675,0.568576161827535,0.3,0.011141471621927617,2.9153891049043e-07,,,False,,0.0,
2025-11-20T05:09:49.619007,M5_ULTRA_AGGRESSIVE_PRIME,reversion,Reversion waiting for wide range,HOLD,Reversion waiting for wide range,1.13715232365507,2.842880809137675,0.568576161827535,0.3,0.011141471621927617,2.9153891049043e-07,,,False,,0.0,
2025-11-20T05:09:49.619148,M6_SIGNAL_SANDBOX,sandbox,"Hybrid LONG: FZ=2.84, Signal=1.14, OBI=0.5686 | Edge -0.01% | Micro 0.23",LONG,"Hybrid LONG: FZ=2.84, Signal=1.14, OBI=0.5686 | Edge -0.01% | Micro 0.23",1.13715232365507,2.842880809137675,0.568576161827535,0.3,0.011141471621927617,2.9153891049043e-07,NEUTRAL,0.22743949388490237,False,,0.0,
2025-11-20T05:09:49.619273,M7_BREAKOUT_SNIPER,breakout,Breakout Sniper active in all market conditions,HOLD,Breakout Sniper active in all market conditions,1.13715232365507,2.842880809137675,0.568576161827535,0.3,0.011141471621927617,2.9153891049043e-07,,,False,,0.0,
2025-11-20T05:09:49.619340,M8_VOLUME_SNIPER,volume,Volume Sniper active in all market conditions,HOLD,Volume Sniper active in all market conditions,1.13715232365507,2.842880809137675,0.568576161827535,0.3,0.011141471621927617,2.9153891049043e-07,,,False,,0.0,
2025-11-20T05:09:49.619405,M9_VOLATILITY_SNIPER,volatility,M9 Volatility: Not enough bars,HOLD,M9 Volatility: Not enough bars,1.13715232365507,2.842880809137675,0.568576161827535,0.3,0.011141471621927617,2.9153891049043e-07,,,False,,0.0,
2025-11-20T05:09:49.619460,M_WHALE_WATCHER,whale,M🐳 Whale: dominance 0.00 < 0.6,HOLD,M🐳 Whale: dominance 0.00 < 0.6,1.13715232365507,2.842880809137675,0.568576161827535,0.3,0.011141471621927617,2.9153891049043e-07,,,False,,0.0,
2025-11-20T05:09:49.619521,M_LP_WHALE_BURST,lp_whale_burst,M🥊 liquidation data stale (549.8m),HOLD,M🥊 liquidation data stale (549.8m),1.13715232365507,2.842880809137675,0.568576161827535,0.3,0.011141471621927617,2.9153891049043e-07,,,False,,0.0,
2025-11-20T05:09:49.619583,MUP_DIRECTIONAL_LONG,direction_probe_long,Mup Bias Probe auto-long,LONG,Mup Bias Probe auto-long,1.13715232365507,2.842880809137675,0.568576161827535,0.3,0.011141471621927617,2.9153891049043e-07,,,False,,0.0,DIRECTION_PROBE
2025-11-20T05:09:49.619675,MDOWN_DIRECTIONAL_SHORT,direction_probe_short,Mdown Bias Probe auto-short,SHORT,Mdown Bias Probe auto-short,1.13715232365507,2.842880809137675,0.568576161827535,0.3,0.011141471621927617,2.9153891049043e-07,,,False,,0.0,DIRECTION_PROBE
2025-11-20T05:09:54.626701,M0_ULTRA_SAFE,baseline,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),HOLD,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),1.717291141441363,-4.293227853603407,-0.8586455707206815,0.3,0.011141781961546453,-4.842282771927176e-07,,,False,,0.0,
2025-11-20T05:09:54.627005,M1_SAFE_PRIME,trend,Trend Sniper active in all market conditions,HOLD,Trend Sniper active in all market conditions,1.717291141441363,-4.293227853603407,-0.8586455707206815,0.3,0.011141781961546453,-4.842282771927176e-07,,,False,,0.0,
2025-11-20T05:09:54.627514,M2_NORMAL_PRIME,scalper,Scalper Sniper active in all market conditions,HOLD,Scalper Sniper active in all market conditions,1.717291141441363,-4.293227853603407,-0.8586455707206815,0.3,0.011141781961546453,-4.842282771927176e-07,,,False,,0.0,
2025-11-20T05:09:54.627778,M5_ULTRA_AGGRESSIVE_PRIME,reversion,Reversion waiting for wide range,HOLD,Reversion waiting for wide range,1.717291141441363,-4.293227853603407,-0.8586455707206815,0.3,0.011141781961546453,-4.842282771927176e-07,,,False,,0.0,
2025-11-20T05:09:54.627930,M6_SIGNAL_SANDBOX,sandbox,Already have position,HOLD,Already have position,1.717291141441363,-4.293227853603407,-0.8586455707206815,0.3,0.011141781961546453,-4.842282771927176e-07,,,False,,0.0,
2025-11-20T05:09:54.628057,M7_BREAKOUT_SNIPER,breakout,Breakout Sniper active in all market conditions,HOLD,Breakout Sniper active in all market conditions,1.717291141441363,-4.293227853603407,-0.8586455707206815,0.3,0.011141781961546453,-4.842282771927176e-07,,,False,,0.0,
2025-11-20T05:09:54.628173,M8_VOLUME_SNIPER,volume,Volume Sniper active in all market conditions,HOLD,Volume Sniper active in all market conditions,1.717291141441363,-4.293227853603407,-0.8586455707206815,0.3,0.011141781961546453,-4.842282771927176e-07,,,False,,0.0,
2025-11-20T05:09:54.628376,M9_VOLATILITY_SNIPER,volatility,M9 Volatility: ATR 0.0000% < threshold 0.006%,HOLD,M9 Volatility: ATR 0.0000% < threshold 0.006%,1.717291141441363,-4.293227853603407,-0.8586455707206815,0.3,0.011141781961546453,-4.842282771927176e-07,,,False,,0.0,
2025-11-20T05:09:54.628488,M_WHALE_WATCHER,whale,M🐳 Whale: dominance 0.00 < 0.6,HOLD,M🐳 Whale: dominance 0.00 < 0.6,1.717291141441363,-4.293227853603407,-0.8586455707206815,0.3,0.011141781961546453,-4.842282771927176e-07,,,False,,0.0,
2025-11-20T05:09:54.628613,M_LP_WHALE_BURST,lp_whale_burst,M🥊 liquidation data stale (549.9m),HOLD,M🥊 liquidation data stale (549.9m),1.717291141441363,-4.293227853603407,-0.8586455707206815,0.3,0.011141781961546453,-4.842282771927176e-07,,,False,,0.0,
2025-11-20T05:09:54.628720,MUP_DIRECTIONAL_LONG,direction_probe_long,Direction probe already holding position,HOLD,Direction probe already holding position,1.717291141441363,-4.293227853603407,-0.8586455707206815,0.3,0.011141781961546453,-4.842282771927176e-07,,,False,,0.0,
2025-11-20T05:09:54.628821,MDOWN_DIRECTIONAL_SHORT,direction_probe_short,Direction probe already holding position,HOLD,Direction probe already holding position,1.717291141441363,-4.293227853603407,-0.8586455707206815,0.3,0.011141781961546453,-4.842282771927176e-07,,,False,,0.0,
2025-11-20T05:09:59.641829,M0_ULTRA_SAFE,baseline,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),HOLD,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),1.2948435434111942,-3.2371088585279857,-0.6474217717055971,0.3,0.011142936576725054,-3.5577058914682827e-07,,,False,,0.0,
2025-11-20T05:09:59.642143,M1_SAFE_PRIME,trend,Trend Sniper active in all market conditions,HOLD,Trend Sniper active in all market conditions,1.2948435434111942,-3.2371088585279857,-0.6474217717055971,0.3,0.011142936576725054,-3.5577058914682827e-07,,,False,,0.0,
2025-11-20T05:09:59.642675,M2_NORMAL_PRIME,scalper,Scalper Sniper active in all market conditions,HOLD,Scalper Sniper active in all market conditions,1.2948435434111942,-3.2371088585279857,-0.6474217717055971,0.3,0.011142936576725054,-3.5577058914682827e-07,,,False,,0.0,
