timestamp,mode,decision_stage,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,notes
2025-11-17T14:21:24.030621,M0_ULTRA_SAFE,Sniper momentum not ready,1.057824240444299,-2.6445606011107476,-0.5289121202221495,0.3,0.010517320713160668,-2.9006552228246544e-07,HOLD
2025-11-17T14:21:24.030853,M1_SAFE_PRIME,Trend Sniper waiting for directional edge,1.057824240444299,-2.6445606011107476,-0.5289121202221495,0.3,0.010517320713160668,-2.9006552228246544e-07,HOLD
2025-11-17T14:21:24.031350,M2_NORMAL_PRIME,Scalper waiting for micro impulse,1.057824240444299,-2.6445606011107476,-0.5289121202221495,0.3,0.010517320713160668,-2.9006552228246544e-07,HOLD
2025-11-17T14:21:24.031530,M5_ULTRA_AGGRESSIVE_PRIME,Reversion waiting for wide range,1.057824240444299,-2.6445606011107476,-0.5289121202221495,0.3,0.010517320713160668,-2.9006552228246544e-07,HOLD
2025-11-17T14:21:24.031765,M6_SIGNAL_SANDBOX,"Hybrid SHORT: FZ=-2.64, Signal=1.06, OBI=-0.5289 | Edge -0.01% | Micro 0.21",1.057824240444299,-2.6445606011107476,-0.5289121202221495,0.3,0.010517320713160668,-2.9006552228246544e-07,SHORT
2025-11-17T14:21:29.041314,M0_ULTRA_SAFE,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),1.1694977843426884,-2.923744460856721,-0.5847488921713442,0.3,0.010517718937233814,-2.84338697239053e-07,HOLD
2025-11-17T14:21:29.041464,M1_SAFE_PRIME,Trend Sniper waiting for directional edge,1.1694977843426884,-2.923744460856721,-0.5847488921713442,0.3,0.010517718937233814,-2.84338697239053e-07,HOLD
2025-11-17T14:21:29.041579,M2_NORMAL_PRIME,"Hybrid SHORT: FZ=-2.92, Signal=1.17, OBI=-0.5847 | Edge 0.05% | Micro 0.24",1.1694977843426884,-2.923744460856721,-0.5847488921713442,0.3,0.010517718937233814,-2.84338697239053e-07,SHORT
2025-11-17T14:21:29.041696,M5_ULTRA_AGGRESSIVE_PRIME,Reversion waiting for wide range,1.1694977843426884,-2.923744460856721,-0.5847488921713442,0.3,0.010517718937233814,-2.84338697239053e-07,HOLD
2025-11-17T14:21:29.041752,M6_SIGNAL_SANDBOX,Already have position,1.1694977843426884,-2.923744460856721,-0.5847488921713442,0.3,0.010517718937233814,-2.84338697239053e-07,HOLD
2025-11-17T14:21:34.045865,M0_ULTRA_SAFE,OBI -0.0029 too neutral,0.0057926240586986385,-0.014481560146746597,-0.0028963120293493193,0.3,0.010517741063293217,1.3569742814823271e-08,HOLD
2025-11-17T14:21:34.046101,M1_SAFE_PRIME,Trend Sniper waiting for directional edge,0.0057926240586986385,-0.014481560146746597,-0.0028963120293493193,0.3,0.010517741063293217,1.3569742814823271e-08,HOLD
2025-11-17T14:21:34.046510,M2_NORMAL_PRIME,Already have position,0.0057926240586986385,-0.014481560146746597,-0.0028963120293493193,0.3,0.010517741063293217,1.3569742814823271e-08,HOLD
2025-11-17T14:21:34.046579,M5_ULTRA_AGGRESSIVE_PRIME,Reversion waiting for wide range,0.0057926240586986385,-0.014481560146746597,-0.0028963120293493193,0.3,0.010517741063293217,1.3569742814823271e-08,HOLD
2025-11-17T14:21:34.046647,M6_SIGNAL_SANDBOX,Already have position,0.0057926240586986385,-0.014481560146746597,-0.0028963120293493193,0.3,0.010517741063293217,1.3569742814823271e-08,HOLD
2025-11-17T14:21:39.051100,M0_ULTRA_SAFE,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),1.568010936431989,-3.9200273410799724,-0.7840054682159945,0.3,0.010517464513372248,-4.6501745609066604e-07,HOLD
2025-11-17T14:21:39.051353,M1_SAFE_PRIME,Trend Sniper waiting for directional edge,1.568010936431989,-3.9200273410799724,-0.7840054682159945,0.3,0.010517464513372248,-4.6501745609066604e-07,HOLD
2025-11-17T14:21:39.051749,M2_NORMAL_PRIME,Already have position,1.568010936431989,-3.9200273410799724,-0.7840054682159945,0.3,0.010517464513372248,-4.6501745609066604e-07,HOLD
2025-11-17T14:21:39.051817,M5_ULTRA_AGGRESSIVE_PRIME,Reversion waiting for wide range,1.568010936431989,-3.9200273410799724,-0.7840054682159945,0.3,0.010517464513372248,-4.6501745609066604e-07,HOLD
2025-11-17T14:21:39.051879,M6_SIGNAL_SANDBOX,Already have position,1.568010936431989,-3.9200273410799724,-0.7840054682159945,0.3,0.010517464513372248,-4.6501745609066604e-07,HOLD
2025-11-17T14:21:44.056658,M0_ULTRA_SAFE,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),0.6903178122690319,1.7257945306725797,0.34515890613451594,0.3,0.01052087262129844,2.1211077380283417e-07,HOLD
2025-11-17T14:21:44.056943,M1_SAFE_PRIME,Trend Sniper waiting for directional edge,0.6903178122690319,1.7257945306725797,0.34515890613451594,0.3,0.01052087262129844,2.1211077380283417e-07,HOLD
2025-11-17T14:21:44.057395,M2_NORMAL_PRIME,Already have position,0.6903178122690319,1.7257945306725797,0.34515890613451594,0.3,0.01052087262129844,2.1211077380283417e-07,HOLD
2025-11-17T14:21:44.057545,M5_ULTRA_AGGRESSIVE_PRIME,Reversion waiting for wide range,0.6903178122690319,1.7257945306725797,0.34515890613451594,0.3,0.01052087262129844,2.1211077380283417e-07,HOLD
2025-11-17T14:21:44.057622,M6_SIGNAL_SANDBOX,Already have position,0.6903178122690319,1.7257945306725797,0.34515890613451594,0.3,0.01052087262129844,2.1211077380283417e-07,HOLD
2025-11-17T14:21:49.061739,M0_ULTRA_SAFE,OBI 0.0294 too neutral,0.058711721224920896,0.14677930306230225,0.029355860612460448,0.3,0.01052087262129844,4.7349130122706716e-08,HOLD
2025-11-17T14:21:49.061969,M1_SAFE_PRIME,Trend Sniper waiting for directional edge,0.058711721224920896,0.14677930306230225,0.029355860612460448,0.3,0.01052087262129844,4.7349130122706716e-08,HOLD
2025-11-17T14:21:49.062460,M2_NORMAL_PRIME,Already have position,0.058711721224920896,0.14677930306230225,0.029355860612460448,0.3,0.01052087262129844,4.7349130122706716e-08,HOLD
2025-11-17T14:21:49.062604,M5_ULTRA_AGGRESSIVE_PRIME,Reversion waiting for wide range,0.058711721224920896,0.14677930306230225,0.029355860612460448,0.3,0.01052087262129844,4.7349130122706716e-08,HOLD
2025-11-17T14:21:49.062676,M6_SIGNAL_SANDBOX,Already have position,0.058711721224920896,0.14677930306230225,0.029355860612460448,0.3,0.01052087262129844,4.7349130122706716e-08,HOLD
2025-11-17T14:21:54.067089,M0_ULTRA_SAFE,BB收窄(0.0000) + %B居中(0.50) + 低波動(0.0000),0.31939583717074965,0.7984895929268742,0.15969791858537483,0.3,0.010524282940218267,1.2753107064423271e-07,HOLD
2025-11-17T14:21:54.067335,M1_SAFE_PRIME,Trend Sniper waiting for directional edge,0.31939583717074965,0.7984895929268742,0.15969791858537483,0.3,0.010524282940218267,1.2753107064423271e-07,HOLD
2025-11-17T14:21:54.067773,M2_NORMAL_PRIME,Already have position,0.31939583717074965,0.7984895929268742,0.15969791858537483,0.3,0.010524282940218267,1.2753107064423271e-07,HOLD
