timestamp,event_type,current_dir,potential_dir,net_qty,total_qty,dominance,obi,price,prediction_prob,is_high_impact,ma_20,rsi_14,stoch_k,stoch_d,boll_upper,boll_lower,price_change_since_last_flip
2025-11-27T17:47:53.710390,PREDICTION,,SHORT,-7.3290,9.6350,0.7607,-0.5549,91668.60,0.50,True,0.00,0.00,0.00,0.00,0.00,0.00,0.0000
2025-11-27T17:47:55.155594,DECAY,SHORT,SHORT,-1.9050,15.0590,0.1265,-0.1905,91670.45,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0020
2025-11-27T17:47:57.721855,DECAY,SHORT,SHORT,-5.1870,18.3410,0.2828,0.3161,91670.45,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0020
2025-11-27T17:47:59.200534,DECAY,SHORT,SHORT,-6.3500,19.5040,0.3256,0.1328,91670.45,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0020
2025-11-27T17:47:59.986375,DECAY,SHORT,SHORT,-12.8620,26.0160,0.4944,0.5891,91667.30,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,-0.0014
2025-11-27T17:48:00.868569,DECAY,SHORT,SHORT,-11.3670,27.5110,0.4132,0.8086,91671.05,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0027
2025-11-27T17:48:01.612968,DECAY,SHORT,SHORT,-14.6600,30.8040,0.4759,0.1737,91675.75,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0078
2025-11-27T17:48:02.194964,DECAY,SHORT,SHORT,-18.2650,34.4090,0.5308,-0.6282,91675.75,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0078
2025-11-27T17:48:03.943848,DECAY,SHORT,SHORT,-17.1380,35.5360,0.4823,-0.3834,91675.75,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,0.0078
2025-11-27T17:48:05.180539,DECAY,SHORT,SHORT,-15.7800,36.8940,0.4277,-0.7154,91659.65,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,-0.0098
2025-11-27T17:48:06.267539,DECAY,SHORT,SHORT,-19.1200,40.2340,0.4752,-0.3764,91657.35,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,-0.0123
2025-11-27T17:48:09.937286,DECAY,SHORT,SHORT,-22.3920,43.5060,0.5147,-0.4848,91652.05,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,-0.0181
2025-11-27T17:48:10.070683,DECAY,SHORT,SHORT,-24.3200,45.4340,0.5353,-0.3913,91650.15,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,-0.0201
2025-11-27T17:48:10.300480,DECAY,SHORT,SHORT,-25.5790,46.6930,0.5478,-0.6093,91645.35,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,-0.0254
2025-11-27T17:48:10.300923,DECAY,SHORT,SHORT,-26.9750,48.0890,0.5609,-0.6093,91645.35,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,-0.0254
2025-11-27T17:48:10.670872,DECAY,SHORT,SHORT,-28.1600,49.2740,0.5715,-0.3464,91645.35,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,-0.0254
2025-11-27T17:48:12.954754,DECAY,SHORT,SHORT,-27.4080,48.5220,0.5649,-0.3991,91643.40,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,-0.0275
2025-11-27T17:48:13.665978,DECAY,SHORT,SHORT,-28.5270,49.6410,0.5747,-0.1879,91641.75,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,-0.0293
2025-11-27T17:48:14.026869,DECAY,SHORT,SHORT,-29.0580,47.8660,0.6071,-0.1513,91641.55,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,-0.0295
2025-11-27T17:48:15.068749,DECAY,SHORT,SHORT,-30.1240,48.9320,0.6156,0.8552,91641.55,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,-0.0295
2025-11-27T17:48:16.901833,DECAY,SHORT,SHORT,-33.8100,52.6180,0.6426,-0.5298,91647.85,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,-0.0226
2025-11-27T17:48:22.199010,MONITOR,SHORT,SHORT,-37.1660,55.9740,0.6640,0.3025,91628.65,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,-0.0436
2025-11-27T17:48:22.402163,MONITOR,SHORT,SHORT,-39.4090,58.2170,0.6769,0.1710,91628.65,0.00,False,0.00,0.00,0.00,0.00,0.00,0.00,-0.0436
