timestamp,event_type,current_dir,potential_dir,net_qty,total_qty,dominance,obi,price,prediction_prob,is_high_impact,ma_20,rsi_14,stoch_k,stoch_d,boll_upper,boll_lower,price_change_since_last_flip
2025-11-24T15:03:12.459362,PREDICTION,,LONG,25.4000,27.4000,0.9270,-0.0905,86657.35,0.80,True,86657.35,100.00,0.00,0.00,86657.35,86657.35,0.0000
2025-11-24T15:03:14.208362,MONITOR,LONG,LONG,28.3920,30.3920,0.9342,-0.8855,86669.95,0.00,False,86669.95,50.00,50.00,50.00,86669.95,86669.95,0.0145
2025-11-24T15:03:15.713696,MONITOR,LONG,LONG,37.5870,39.5870,0.9495,-0.4730,86672.35,0.00,False,86672.18,100.00,0.00,0.00,86672.49,86671.88,0.0173
2025-11-24T15:03:15.781374,MONITOR,LONG,LONG,39.8520,41.8520,0.9522,0.8003,86674.85,0.00,False,86674.85,50.00,50.00,50.00,86674.85,86674.85,0.0202
2025-11-24T15:03:16.045882,MONITOR,LONG,LONG,36.5860,45.1180,0.8109,-0.5026,86672.45,0.00,False,86672.45,0.00,0.00,0.00,86672.45,86672.45,0.0174
2025-11-24T15:03:18.113691,MONITOR,LONG,LONG,45.4740,54.0060,0.8420,-0.6130,86682.30,0.00,False,86675.92,100.00,50.00,50.00,86684.62,86667.22,0.0288
2025-11-24T15:03:18.119266,MONITOR,LONG,LONG,48.3220,56.8540,0.8499,-0.6130,86686.35,0.00,False,86683.65,100.00,0.00,0.00,86690.16,86677.15,0.0335
2025-11-24T15:03:18.123219,MONITOR,LONG,LONG,49.3300,57.8620,0.8525,-0.6130,86686.35,0.00,False,86686.02,94.92,100.00,33.33,86686.17,86685.86,0.0335
2025-11-24T15:03:18.147215,MONITOR,LONG,LONG,50.7210,59.2530,0.8560,-0.6130,86695.05,0.00,False,86692.74,96.89,94.15,94.15,86694.82,86690.66,0.0435
2025-11-24T15:03:18.149806,MONITOR,LONG,LONG,51.8390,60.3710,0.8587,-0.6130,86693.15,0.00,False,86693.66,49.10,10.04,14.08,86695.80,86691.51,0.0413
2025-11-24T15:03:19.766266,MONITOR,LONG,LONG,50.7300,61.4800,0.8251,-0.7192,86694.40,0.00,False,86696.19,0.00,50.00,50.00,86698.08,86694.31,0.0428
