timestamp,mode,style,decision_stage,action,reason,signal_score,funding_zscore,obi,vpin,spread_bps,microprice_pressure,micro_signal,micro_confidence,large_trade_boost,large_trade_direction,large_trade_net_qty,entry_reason,price,rsi_14,stoch_k,stoch_d,ma_20,boll_upper,boll_lower,market_regime,is_consolidating,momentum_pct,volatility_pct,trend_strength,range_position,ma_distance,volume_ratio
2025-11-27T00:36:08.396352,M0_ULTRA_SAFE,baseline,Sniper momentum not ready,HOLD,Sniper momentum not ready,1.6127270244435343,-4.031817561108836,-0.8063635122217672,0.3,0.011391915499990688,-4.578278519847243e-07,,,False,,0.0,,87781.55,50.0,50.0,50.0,87781.55,87781.55,87781.55,CONSOLIDATION,True,0.0,0.0,4.973225659048008e-16,,0.0,1.0
2025-11-27T00:36:08.396550,M1_SAFE_PRIME,trend,Trend Sniper active in all market conditions,HOLD,Trend Sniper active in all market conditions,1.6127270244435343,-4.031817561108836,-0.8063635122217672,0.3,0.011391915499990688,-4.578278519847243e-07,,,False,,0.0,,87781.55,50.0,50.0,50.0,87781.55,87781.55,87781.55,CONSOLIDATION,True,0.0,0.0,4.973225659048008e-16,,0.0,1.0
2025-11-27T00:36:08.396966,M2_NORMAL_PRIME,scalper,Scalper Sniper active in all market conditions,HOLD,Scalper Sniper active in all market conditions,1.6127270244435343,-4.031817561108836,-0.8063635122217672,0.3,0.011391915499990688,-4.578278519847243e-07,,,False,,0.0,,87781.55,50.0,50.0,50.0,87781.55,87781.55,87781.55,CONSOLIDATION,True,0.0,0.0,4.973225659048008e-16,,0.0,1.0
2025-11-27T00:36:08.397120,M_FISH_MARKET_MAKER,reversion,M🐟 Dead Market Grid waiting for range info,HOLD,M🐟 Dead Market Grid waiting for range info,1.6127270244435343,-4.031817561108836,-0.8063635122217672,0.3,0.011391915499990688,-4.578278519847243e-07,,,False,,0.0,,87781.55,50.0,50.0,50.0,87781.55,87781.55,87781.55,CONSOLIDATION,True,0.0,0.0,4.973225659048008e-16,,0.0,1.0
2025-11-27T00:36:08.397242,M6_SIGNAL_SANDBOX,sandbox,"[INVERTED] Hybrid SHORT: FZ=-4.03, Signal=1.61, OBI=-0.8064 (Original: SHORT) | Edge -0.07% | Micro 0.32",LONG,"[INVERTED] Hybrid SHORT: FZ=-4.03, Signal=1.61, OBI=-0.8064 (Original: SHORT) | Edge -0.07% | Micro 0.32",1.6127270244435343,-4.031817561108836,-0.8063635122217672,0.3,0.011391915499990688,-4.578278519847243e-07,NEUTRAL,0.32254545067149204,False,,0.0,,87781.55,50.0,50.0,50.0,87781.55,87781.55,87781.55,CONSOLIDATION,True,0.0,0.0,4.973225659048008e-16,,0.0,1.0
2025-11-27T00:36:08.397378,M7_BREAKOUT_SNIPER,breakout,Breakout Sniper active in all market conditions,HOLD,Breakout Sniper active in all market conditions,1.6127270244435343,-4.031817561108836,-0.8063635122217672,0.3,0.011391915499990688,-4.578278519847243e-07,,,False,,0.0,,87781.55,50.0,50.0,50.0,87781.55,87781.55,87781.55,CONSOLIDATION,True,0.0,0.0,4.973225659048008e-16,,0.0,1.0
2025-11-27T00:36:08.397437,M8_VOLUME_SNIPER,volume,Volume Sniper active in all market conditions,HOLD,Volume Sniper active in all market conditions,1.6127270244435343,-4.031817561108836,-0.8063635122217672,0.3,0.011391915499990688,-4.578278519847243e-07,,,False,,0.0,,87781.55,50.0,50.0,50.0,87781.55,87781.55,87781.55,CONSOLIDATION,True,0.0,0.0,4.973225659048008e-16,,0.0,1.0
2025-11-27T00:36:08.397513,M9_VOLATILITY_SNIPER,volatility,M9 Volatility: ATR 0.0000% < threshold 0.006%,HOLD,M9 Volatility: ATR 0.0000% < threshold 0.006%,1.6127270244435343,-4.031817561108836,-0.8063635122217672,0.3,0.011391915499990688,-4.578278519847243e-07,,,False,,0.0,,87781.55,50.0,50.0,50.0,87781.55,87781.55,87781.55,CONSOLIDATION,True,0.0,0.0,4.973225659048008e-16,,0.0,1.0
2025-11-27T00:36:08.397604,M_WHALE_WATCHER,whale,M🐳 Volatility Hard Floor: ATR=0.0001% < 0.035% (Dead Market),HOLD,M🐳 Volatility Hard Floor: ATR=0.0001% < 0.035% (Dead Market),1.6127270244435343,-4.031817561108836,-0.8063635122217672,0.3,0.011391915499990688,-4.578278519847243e-07,,,False,,0.0,,87781.55,50.0,50.0,50.0,87781.55,87781.55,87781.55,CONSOLIDATION,True,0.0,0.0,4.973225659048008e-16,,0.0,1.0
2025-11-27T00:36:08.397658,M_LP_WHALE_BURST,lp_whale_burst,M🥊 waiting for liquidation snapshot,HOLD,M🥊 waiting for liquidation snapshot,1.6127270244435343,-4.031817561108836,-0.8063635122217672,0.3,0.011391915499990688,-4.578278519847243e-07,,,False,,0.0,,87781.55,50.0,50.0,50.0,87781.55,87781.55,87781.55,CONSOLIDATION,True,0.0,0.0,4.973225659048008e-16,,0.0,1.0
